Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
gene:PF3D7_1443300	14	1776010	1776662	+	653	0	1	0	1	0	0	0	0	0	0	0
gene:PF3D7_1443400	14	1776958	1779606	-	2649	8	11	3	0	1	0	1	1	1	1	0
gene:PF3D7_1443500	14	1780992	1783580	-	2589	4	1	1	2	2	0	1	1	0	9	0
gene:PF3D7_1443600	14	1784933	1790629	-	5697	6	10	7	6	1	0	5	0	8	18	13
gene:PF3D7_1443700	14	1791911	1793004	-	1094	2	4	4	1	1	0	4	1	1	2	0
gene:PF3D7_1443800	14	1794708	1795934	-	1227	6	15	6	70	46	50	2	1	0	58	24
gene:PF3D7_1443900	14	1797288	1800071	+	2784	14	34	14	183	113	116	8	5	3	51	7
gene:PF3D7_1444000	14	1800831	1801887	+	1057	1	3	0	4	0	0	0	0	0	0	0
gene:PF3D7_1444100	14	1801961	1825326	-	23366	34	145	44	2	4	4	2	8	3	4	4
gene:PF3D7_1444200	14	1826127	1827163	+	1037	3	2	1	1	1	0	2	0	3	0	0
gene:PF3D7_1444300	14	1828579	1829962	+	1384	81	164	59	207	103	153	0	0	1	1	0
gene:PF3D7_1444400	14	1831009	1832803	+	1795	0	0	1	3	1	2	0	0	0	0	0
gene:PF3D7_1444500	14	1833782	1838598	-	4817	17	86	54	146	143	192	0	3	2	12	4
gene:PF3D7_1444600	14	1841029	1841592	+	564	1	4	1	7	4	15	0	3	0	5	1
gene:PF3D7_1444700	14	1841960	1842906	+	947	10	15	11	17	10	15	1	0	0	0	0
gene:PF3D7_1444800	14	1844041	1845617	-	1577	3769	6391	5314	60451	25367	68861	296	280	321	2471	860
gene:PF3D7_1444900	14	1848315	1848833	+	519	0	3	3	4	6	5	1	0	1	1	0
gene:PF3D7_1445000	14	1849172	1850392	-	1221	104	250	190	1222	1237	1709	0	0	0	0	0
gene:PF3D7_1445100	14	1851656	1855054	-	3399	7	23	9	2	2	5	1	1	0	1	1
gene:PF3D7_1445200	14	1856700	1859308	+	2609	18	52	26	15	5	3	0	1	1	2	1
gene:PF3D7_1445300	14	1860148	1862095	+	1948	1	4	1	1	0	0	1	1	0	1	0
gene:PF3D7_1445400	14	1862775	1865420	-	2646	242	373	322	2598	1057	2033	11	7	9	134	49
gene:PF3D7_1445500	14	1867616	1868065	+	450	8	14	12	29	24	33	0	0	0	0	0
gene:PF3D7_1445600	14	1871778	1874381	+	2604	104	175	193	1953	902	2022	20	20	15	124	35
gene:PF3D7_1445700	14	1875421	1876874	-	1454	34	104	79	655	408	560	3	1	2	11	7
gene:PF3D7_1445800	14	1878658	1882577	-	3920	98	184	100	3	0	0	1	0	1	3	0
gene:PF3D7_1445900	14	1885443	1888323	+	2881	141	239	139	1337	529	1310	51	40	30	721	209
gene:PF3D7_1446100	14	1889978	1892108	-	2131	12	32	20	2	0	0	1	0	0	1	1
gene:PF3D7_1446200	14	1893200	1895017	-	1818	4	12	1	33	6	22	71	88	71	91	40
gene:PF3D7_1446300	14	1898351	1901926	+	3576	4	15	18	407	301	428	1	1	1	0	0
gene:PF3D7_1446400	14	1902916	1904163	-	1248	19	50	9	95	31	99	0	3	0	6	3
gene:PF3D7_1446500	14	1907197	1916202	+	9006	99	214	177	3860	1529	3409	2	2	6	39	16
gene:PF3D7_1446600	14	1917232	1918010	-	779	448	453	318	1690	820	1440	31	32	18	7	1
gene:PF3D7_1446700	14	1919583	1921645	-	2063	18	79	59	219	126	175	0	0	0	2	1
gene:PF3D7_1446800	14	1922959	1923782	+	824	25	26	18	121	51	84	0	0	0	1	0
gene:PF3D7_1446900	14	1924425	1926650	-	2226	703	1601	1348	24785	14536	25171	1	2	1	5	1
gene:PF3D7_1447000	14	1929931	1931379	+	1449	1231	2614	2058	5552	2930	6153	36	42	41	261	86
gene:PF3D7_1447100	14	1932421	1933200	-	780	9	22	4	38	6	24	1	0	0	1	2
gene:PF3D7_1447200	14	1933985	1935775	+	1791	34	93	39	86	39	69	1	1	1	1	2
gene:PF3D7_1447300	14	1936888	1937374	+	487	2	2	1	1	0	5	28	19	18	11	0
gene:PF3D7_1447400	14	1937706	1939117	-	1412	47	72	51	7	4	7	1	0	0	0	0
gene:PF3D7_1447500	14	1941056	1941686	+	631	1835	854	815	71	27	79	1	0	1	0	0
gene:PF3D7_1447600	14	1942151	1942963	-	813	13	14	12	1	0	0	1	2	1	1	0
gene:PF3D7_1447700	14	1943936	1944964	-	1029	0	6	0	0	0	0	1	0	0	11	2
gene:PF3D7_1447800	14	1947246	1953206	+	5961	5	14	7	19	19	16	0	1	1	6	0
gene:PF3D7_1447900	14	1954601	1957675	-	3075	30	39	39	323	165	284	0	0	0	0	2
gene:PF3D7_1448000	14	1960033	1963962	-	3930	30	59	47	95	45	55	2	4	1	1	0
gene:PF3D7_1448100	14	1965175	1965762	+	588	1	3	4	5	5	2	0	0	0	1	1
gene:PF3D7_1448200	14	1966245	1971618	-	5374	3	7	1	23	13	18	0	1	0	2	0
gene:PF3D7_1448300	14	1972498	1977423	-	4926	91	124	92	1010	614	987	3	1	2	20	6
gene:PF3D7_1448400	14	1980319	1983107	-	2789	43	71	49	110	60	85	2	0	0	1	0
gene:PF3D7_1448500	14	1984189	1995574	-	11386	238	315	178	62	20	54	2	3	1	13	5
gene:PF3D7_1448600	14	1997542	1998303	-	762	13	33	29	50	32	27	0	0	0	1	0
gene:PF3D7_1448700	14	1999648	2000649	+	1002	3	15	10	4	3	4	0	0	0	0	0
gene:PF3D7_1448800	14	2001083	2002106	-	1024	15	58	68	101	66	119	0	0	1	0	1
gene:PF3D7_1448900	14	2002921	2003373	-	453	1	9	5	147	77	124	0	0	0	1	0
gene:PF3D7_1449000	14	2004406	2005456	-	1051	430	1240	1265	150358	83823	142637	63	54	49	75	56
gene:PF3D7_1449100	14	2008431	2012494	+	4064	25	86	73	436	241	417	8	2	1	6	6
gene:PF3D7_1449200	14	2014670	2015055	+	386	489	595	434	1284	679	1449	0	0	0	0	0
gene:PF3D7_1449300.1	14	2017311	2019560	+	2250	18	44	31	34	20	33	1	2	3	22	7
gene:PF3D7_1449400	14	2020209	2024137	-	3929	4	12	13	4	2	1	2	0	2	6	0
gene:PF3D7_1449500	14	2031087	2033397	+	2311	334	703	496	293	272	319	2	1	2	3	1
gene:PF3D7_1449600	14	2035116	2036630	-	1515	341	1162	894	57	68	49	0	0	0	9	2
gene:PF3D7_1449700	14	2038132	2041542	-	3411	1	8	3	2	0	0	3	0	1	1	1
gene:PF3D7_1449800	14	2043009	2043542	+	534	2	3	5	0	0	0	0	1	0	0	0
gene:PF3D7_1449900	14	2044007	2045029	-	1023	1	8	4	5	1	3	0	1	0	0	0
gene:PF3D7_1450000	14	2047793	2050083	+	2291	7	10	8	11	6	16	7	2	6	7	4
gene:PF3D7_1450100	14	2051621	2053123	-	1503	59	153	95	1289	648	1263	55	55	68	382	182
gene:PF3D7_1450200	14	2055791	2056437	+	647	0	1	2	9	4	18	1	0	0	1	0
gene:PF3D7_1450300	14	2056641	2059238	+	2598	2	14	5	50	57	86	0	0	1	2	0
gene:PF3D7_1450400	14	2059936	2065770	-	5835	54	98	60	31	17	31	2	2	0	2	0
gene:PF3D7_1450500	14	2067739	2073656	-	5918	11	11	14	7	2	7	3	13	7	55	26
gene:PF3D7_1450600	14	2075586	2077349	-	1764	1	8	9	13	3	10	1	3	2	17	5
gene:PF3D7_1450700	14	2078488	2080350	+	1863	56	144	103	873	435	724	3	0	0	5	0
gene:PF3D7_1450800	14	2080898	2082247	-	1350	0	3	0	1	1	0	0	1	0	0	0
gene:PF3D7_1450900	14	2083231	2084665	+	1435	3	0	1	0	1	0	0	0	0	1	0
gene:PF3D7_1451000	14	2085105	2087519	-	2415	3	26	3	1	0	1	0	2	0	1	0
gene:PF3D7_1451100	14	2090902	2093400	+	2499	295	479	202	1799	305	1519	93	119	29	242	63
gene:PF3D7_1451200	14	2094340	2099736	-	5397	845	1522	1348	6882	3490	7322	7	8	2	3	3
gene:PF3D7_1451300	14	2104947	2107047	+	2101	26	43	18	202	54	142	5	7	5	12	9
gene:PF3D7_1451400	14	2108874	2112788	+	3915	0	4	3	0	0	1	3	2	3	9	1
gene:PF3D7_1451500	14	2113561	2114004	-	444	0	1	0	0	0	0	0	0	0	0	0
gene:PF3D7_1451600	14	2115436	2118190	-	2755	3	4	2	120	52	119	1	2	1	3	1
gene:PF3D7_1451700	14	2118947	2120280	-	1334	21	80	32	533	425	487	11	32	15	114	36
gene:PF3D7_1451800	14	2123461	2126599	+	3139	74	141	54	21	18	19	62	57	29	453	182
gene:PF3D7_1451900	14	2128168	2131257	-	3090	38	100	61	259	184	211	4	3	1	12	3
gene:PF3D7_1452000	14	2134298	2140867	+	6570	854	847	441	2	2	3	9	6	5	5	6
gene:PF3D7_1452100	14	2141662	2142678	+	1017	0	1	4	1	0	0	0	0	0	1	1
gene:PF3D7_1452200	14	2143302	2144876	+	1575	10	23	12	25	18	9	0	0	0	0	0
gene:PF3D7_1452300	14	2145166	2146230	-	1065	1	4	2	0	3	0	0	0	0	1	0
gene:PF3D7_1452400	14	2148421	2151123	+	2703	9	18	13	61	39	46	0	0	1	0	1
gene:PF3D7_1452500	14	2151823	2153614	-	1792	3	6	1	1	2	1	0	0	0	0	0
gene:PF3D7_1452600	14	2155736	2166467	+	10732	15	46	10	4	1	8	2	8	7	4	2
gene:PF3D7_1452700	14	2167219	2169540	+	2322	20	30	10	8	3	5	0	2	1	1	2
gene:PF3D7_1452800	14	2170461	2171690	+	1230	5	3	6	1	1	0	1	1	1	1	0
gene:PF3D7_1452900	14	2171869	2172555	-	687	9	33	17	243	213	215	0	0	0	10	0
gene:PF3D7_1453000	14	2173027	2175822	-	2796	58	77	53	5	5	2	4	7	6	0	2
gene:PF3D7_1453100	14	2176837	2178729	-	1893	4	10	5	6	1	2	0	3	1	2	3
gene:PF3D7_1453200	14	2179519	2186631	+	7113	4	11	6	6	3	10	8	6	6	27	7
gene:PF3D7_1453300	14	2187385	2187615	+	231	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1453400	14	2188178	2193949	+	5772	3	16	5	0	2	0	0	1	0	2	1
gene:PF3D7_1453500	14	2194694	2198480	-	3787	4	7	3	12	7	17	2	3	0	5	3
gene:PF3D7_1453600	14	2199371	2204708	-	5338	4	7	4	56	34	60	1	2	2	0	0
gene:PF3D7_1453700	14	2207027	2208320	+	1294	820	1434	997	9424	4961	11000	24	33	10	250	101
gene:PF3D7_1453800	14	2209792	2212524	-	2733	11	29	8	138	87	136	2	2	0	20	6
gene:PF3D7_1453900	14	2214910	2217795	+	2886	1	9	8	41	16	43	1	0	0	2	2
gene:PF3D7_1454000	14	2219080	2220615	+	1536	1	21	9	6	4	0	0	0	0	3	2
gene:PF3D7_1454100	14	2221351	2221884	+	534	0	1	0	0	0	0	0	0	0	1	0
gene:PF3D7_1454200	14	2222490	2226704	-	4215	0	2	3	13	19	13	1	0	0	1	1
gene:PF3D7_1454300	14	2229284	2231581	+	2298	4	26	15	206	163	176	0	0	0	1	1
gene:PF3D7_1454400	14	2234143	2236476	+	2334	125	313	253	225	155	293	2	3	1	3	0
gene:PF3D7_1454500	14	2238394	2238882	+	489	456	1140	1034	3908	1646	3190	14	6	27	65	26
gene:PF3D7_1454600	14	2239538	2240227	-	690	0	7	4	0	0	1	0	0	1	1	2
gene:PF3D7_1454700	14	2241433	2242839	+	1407	19	50	19	15	17	21	1	2	1	0	1
gene:PF3D7_1454800	14	2243873	2244367	+	495	1	0	2	0	0	0	0	0	0	1	0
gene:PF3D7_1454900	14	2245100	2245564	-	465	4	4	0	16	4	8	0	0	0	0	0
gene:PF3D7_1455000	14	2247245	2249750	-	2506	81	131	64	0	1	0	3	3	1	9	1
gene:PF3D7_1455100	14	2251188	2251934	-	747	0	0	2	0	0	0	0	0	0	0	0
gene:PF3D7_1455200.2	14	2255062	2256741	+	1680	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1455200.1	14	2255062	2256741	+	1680	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1455300	14	2259465	2261297	+	1833	135	123	58	77	22	66	2	1	0	0	0
gene:PF3D7_1455400	14	2262739	2263801	-	1063	3	17	7	18	27	17	0	0	0	0	0
gene:PF3D7_1455500	14	2267201	2270851	+	3651	20	39	22	6	3	4	8	0	1	7	3
gene:PF3D7_1455600	14	2271529	2277243	-	5715	17	36	12	2	1	1	4	3	1	5	2
gene:PF3D7_1455700	14	2278701	2282162	-	3462	2	10	7	1	0	2	0	0	0	3	0
gene:PF3D7_1455800	14	2285113	2290227	+	5115	1	5	5	2	0	1	0	1	1	0	2
gene:PF3D7_1455900	14	2290887	2292691	-	1805	72	192	163	215	221	256	1	2	1	1	1
gene:PF3D7_1456000	14	2296491	2300868	+	4378	693	1734	1384	3115	1972	2779	4	4	5	6	3
gene:PF3D7_1456100	14	2301456	2302844	-	1389	0	3	0	0	0	0	0	0	0	1	0
gene:PF3D7_1456200	14	2303565	2306468	+	2904	2	6	2	3	3	1	5	3	1	2	1
gene:PF3D7_1456300	14	2306955	2308202	-	1248	0	5	2	0	7	5	0	0	0	1	1
gene:PF3D7_1456400	14	2309181	2312472	-	3292	1	1	0	7	3	6	4	2	3	3	2
gene:PF3D7_1456500	14	2314380	2321555	+	7176	10	21	0	173	72	165	3	8	2	21	11
gene:PF3D7_1456600	14	2321953	2322798	-	846	3	8	3	2	3	2	0	1	1	5	0
gene:PF3D7_1456700	14	2323772	2325826	-	2055	34	105	31	125	53	94	3	7	10	72	12
gene:PF3D7_1456800	14	2329933	2332086	-	2154	13	19	8	25	8	26	3	1	2	8	0
gene:PF3D7_1456900	14	2334787	2335962	+	1176	0	1	0	0	0	0	0	0	0	0	0
gene:PF3D7_1457000	14	2336649	2339153	-	2505	23	52	26	70	23	63	2	1	0	0	1
gene:PF3D7_1457100	14	2340784	2343027	+	2244	3	21	11	62	51	67	1	2	3	0	1
gene:PF3D7_1457200	14	2343640	2344218	-	579	25	93	26	15	3	7	1	4	0	10	3
gene:PF3D7_1457300	14	2346178	2348097	-	1920	2	8	1	0	0	1	7	18	9	22	16
gene:PF3D7_1457400	14	2350985	2360152	+	9168	9	34	7	2	0	0	1	2	1	2	2
gene:PF3D7_1457500	14	2360874	2362133	-	1260	13	35	22	237	99	141	2	1	4	6	0
gene:PF3D7_1457600	14	2363578	2365370	+	1793	5	12	7	108	72	71	1	0	2	9	0
gene:PF3D7_1457700	14	2367287	2371723	+	4437	2	28	22	122	86	108	1	9	1	6	0
gene:PF3D7_1457800	14	2372233	2373744	-	1512	1	14	1	0	0	2	0	0	0	2	1
gene:PF3D7_1457900	14	2375579	2385946	+	10368	8	22	7	4	4	3	0	2	3	5	2
gene:PF3D7_1458000	14	2387786	2389495	+	1710	75	80	37	140	66	85	0	0	0	3	1
gene:PF3D7_1458100	14	2390726	2390902	+	177	1	2	1	3	3	4	0	0	0	0	0
gene:PF3D7_1458200	14	2391118	2391601	+	484	0	4	1	5	0	3	0	0	0	0	0
gene:PF3D7_1458300	14	2391783	2396831	-	5049	60	170	136	3037	1961	2730	1	0	1	8	1
gene:PF3D7_1458400	14	2397919	2398869	-	951	0	0	1	0	0	0	0	0	0	2	0
gene:PF3D7_1458500	14	2400515	2405411	+	4897	3	22	10	3	2	1	0	1	0	0	3
gene:PF3D7_1458600	14	2406668	2410159	+	3492	3	15	7	7	4	4	3	0	1	0	0
gene:PF3D7_1458700	14	2410954	2412015	-	1062	2	7	3	1	0	0	1	0	0	1	1
gene:PF3D7_1458800	14	2414870	2417467	-	2598	1	7	0	0	0	0	0	0	1	12	2
gene:PF3D7_1458900	14	2418422	2419298	+	877	0	3	1	1	0	1	0	0	0	0	0
gene:PF3D7_1459000	14	2420764	2422989	+	2226	10	20	4	1	1	2	11	11	0	135	29
gene:PF3D7_1459100	14	2423907	2426300	+	2394	1	5	1	0	0	0	0	1	1	0	0
gene:PF3D7_1459200	14	2427224	2430091	-	2868	8	44	12	8	9	7	0	2	2	4	1
gene:PF3D7_1459300	14	2432177	2432746	+	570	2	2	1	0	0	2	3	0	0	3	0
gene:PF3D7_1459400	14	2433361	2434383	-	1023	1	3	1	7	8	14	0	0	0	0	0
gene:PF3D7_1459500	14	2436695	2439616	+	2922	0	1	0	0	0	0	2	1	0	5	0
gene:PF3D7_1459600	14	2441345	2443896	+	2552	11	40	10	156	76	100	0	2	0	7	0
gene:PF3D7_1459700	14	2444473	2446179	-	1707	21	25	24	94	26	78	0	1	0	0	1
gene:PF3D7_1459800	14	2446983	2448298	-	1316	225	405	377	1819	966	1489	2	1	1	7	0
gene:PF3D7_1459900	14	2450207	2450788	-	582	7	26	9	0	0	0	0	0	0	0	0
gene:PF3D7_1460000	14	2452470	2453357	+	888	4	6	1	0	0	0	2	0	0	1	0
gene:PF3D7_1460100	14	2454902	2455879	+	978	16	13	13	0	1	1	3	2	8	4	1
gene:PF3D7_1460200	14	2456879	2457802	-	924	31	48	41	3	2	2	0	0	1	0	0
gene:PF3D7_1460300	14	2459214	2459964	-	751	20	39	30	24	23	26	4	2	1	1	2
gene:PF3D7_1460400	14	2461321	2463104	+	1784	12	45	14	3	4	1	3	1	2	0	0
gene:PF3D7_1460500	14	2466091	2470989	+	4899	11	26	16	2	5	1	3	2	2	4	3
gene:PF3D7_1460600	14	2473758	2474204	+	447	70	135	70	48	34	46	13	28	22	18	8
gene:PF3D7_1460700	14	2475501	2476473	-	973	451	900	870	681	479	559	0	2	2	1	0
gene:PF3D7_1460800	14	2477828	2479735	-	1908	3	11	2	3	2	3	2	0	0	3	0
gene:PF3D7_1460900.2	14	2480440	2481916	+	1477	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1460900.1	14	2480440	2481916	+	1477	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1461000	14	2482775	2485086	+	2312	2	9	6	4	2	5	0	0	0	1	1
gene:PF3D7_1461100	14	2485864	2488620	+	2757	10	47	32	35	22	43	0	0	0	0	0
gene:PF3D7_1461200	14	2489698	2490249	+	552	3	7	12	110	63	92	3	6	2	51	14
gene:PF3D7_1461300	14	2492166	2492369	+	204	140	305	313	452	280	457	385	339	360	2460	964
gene:PF3D7_1461400	14	2493400	2494762	-	1363	195	168	113	67	33	77	1	0	0	1	0
gene:PF3D7_1461500	14	2496050	2497400	-	1351	0	1	1	0	0	1	0	0	1	2	0
gene:PF3D7_1461600	14	2498047	2500384	-	2338	9	26	7	14	4	14	12	6	7	64	33
gene:PF3D7_1461700	14	2501578	2502515	-	938	0	6	1	0	0	0	0	0	0	1	3
gene:PF3D7_1461800	14	2504149	2512505	+	8357	18	40	20	27	30	34	0	2	0	4	2
gene:PF3D7_1461900	14	2514673	2517945	+	3273	4	12	6	0	1	1	44	39	40	15	13
gene:PF3D7_1462000	14	2518392	2518757	-	366	0	2	0	0	1	0	0	0	0	0	0
gene:PF3D7_1462100	14	2519205	2523209	-	4005	2	8	2	3	4	2	1	0	0	0	0
gene:PF3D7_1462200	14	2523919	2524140	+	222	1	1	0	0	0	0	0	0	0	0	0
gene:PF3D7_1462300	14	2524921	2528994	-	4074	126	312	228	1212	631	1147	18	10	18	408	159
gene:PF3D7_1462400	14	2531432	2541400	-	9969	85	152	188	2049	1189	2309	5	2	1	5	1
gene:PF3D7_1462500	14	2544824	2549785	-	4962	0	2	1	1	1	0	1	2	0	2	0
gene:PF3D7_1462600	14	2550692	2552432	+	1741	0	2	0	0	0	0	0	2	0	0	0
gene:PF3D7_1462700	14	2553714	2555104	-	1391	78	211	81	256	117	274	12	14	14	3	1
gene:PF3D7_1462800	14	2559098	2560347	+	1250	3197	5917	3949	14601	6622	14892	1008	1075	617	11	10
gene:PF3D7_1462900	14	2561069	2563492	-	2424	1	1	0	0	0	0	0	0	1	0	0
gene:PF3D7_1463000	14	2565357	2566283	-	927	0	4	3	8	10	10	0	0	0	6	6
gene:PF3D7_1463200	14	2570434	2571719	+	1286	58	63	43	7	1	3	1	1	0	1	0
gene:PF3D7_1463300	14	2572988	2574607	+	1620	3	9	4	7	4	5	0	0	0	1	1
gene:PF3D7_1463400	14	2575326	2576336	+	1011	0	2	4	1	0	2	0	0	0	0	1
gene:PF3D7_1463500	14	2577974	2579379	+	1406	58	137	95	108	69	105	0	0	0	0	0
gene:PF3D7_1463600	14	2580115	2580486	-	372	0	2	0	0	0	0	0	0	0	1	1
gene:PF3D7_1463700	14	2581543	2582523	+	981	0	1	3	0	0	0	0	0	0	1	0
gene:PF3D7_1463800	14	2583187	2583549	-	363	1	1	3	0	2	0	0	0	0	1	0
gene:PF3D7_1463900	14	2584575	2589782	-	5208	178	281	176	1	1	2	3	5	2	2	0
gene:PF3D7_1464000	14	2592002	2594119	-	2118	56	51	48	304	187	307	12	5	4	189	59
gene:PF3D7_1464100	14	2595869	2598571	+	2703	3	5	4	2	3	5	0	0	1	1	0
gene:PF3D7_1464200	14	2598842	2599954	-	1113	0	1	0	0	0	0	0	0	0	5	0
gene:PF3D7_1464300	14	2601441	2604305	+	2865	1	1	1	1	0	0	0	1	1	2	0
gene:PF3D7_1464400	14	2604381	2605411	-	1031	5	13	2	3	2	4	0	0	0	0	0
gene:PF3D7_1464500	14	2607292	2617621	+	10330	11	38	32	9	4	11	2	2	0	3	1
gene:PF3D7_1464600	14	2619679	2624187	+	4509	284	492	543	5615	3236	5233	2	2	6	79	18
gene:PF3D7_1464700	14	2625452	2626600	-	1149	333	776	684	3209	1439	2972	182	202	183	542	213
gene:PF3D7_1464800	14	2628882	2629789	+	908	0	0	4	8	8	5	0	0	0	0	0
gene:PF3D7_1464900	14	2630558	2632678	-	2121	181	295	224	1379	493	1368	14	12	21	529	224
gene:PF3D7_1465000	14	2635841	2636677	+	837	83	136	92	184	93	162	7	18	5	15	17
gene:PF3D7_1465100	14	2637566	2640169	+	2604	2	15	6	11	26	28	0	0	0	3	2
gene:PF3D7_1465200	14	2640872	2642002	-	1131	1	5	0	0	0	0	2	4	0	0	0
gene:PF3D7_1465300	14	2643004	2646192	+	3189	1	10	2	2	0	0	1	0	0	2	1
gene:PF3D7_1465400	14	2646603	2647033	-	431	49	140	142	1522	801	1364	2	2	4	15	6
gene:PF3D7_1465500	14	2650755	2655140	+	4386	0	5	2	11	11	14	0	2	0	4	0
gene:PF3D7_1465600	14	2655491	2657965	-	2475	2	1	2	0	1	0	2	1	1	1	1
gene:PF3D7_1465700	14	2658255	2660911	-	2657	1	1	2	1	1	1	1	0	0	2	1
gene:PF3D7_1465800	14	2662020	2682705	+	20686	4	9	7	2	3	1	3	13	8	16	12
gene:PF3D7_1465900	14	2684141	2685534	+	1394	116	221	185	1283	491	1109	91	150	70	1084	336
gene:PF3D7_1466000	14	2686224	2688303	-	2080	26	38	17	37	25	43	1	0	0	2	0
gene:PF3D7_1466100	14	2690504	2693326	+	2823	101	191	137	599	214	531	92	126	80	1118	339
gene:PF3D7_1466200	14	2694813	2704049	-	9237	43	78	44	71	15	61	0	1	2	6	7
gene:PF3D7_1466300	14	2709418	2713192	+	3775	80	137	58	18	6	25	1	16	3	57	27
gene:PF3D7_1466400	14	2714844	2717285	-	2442	372	707	557	1741	973	1805	24	21	14	65	14
gene:PF3D7_1466500	14	2725225	2726281	+	1057	0	1	3	0	0	0	0	0	0	0	0
gene:PF3D7_1466600	14	2726800	2727642	-	843	1	1	1	0	0	0	1	1	1	0	0
gene:PF3D7_1466700	14	2729370	2730811	+	1442	1	1	0	1	0	3	0	0	0	0	0
gene:PF3D7_1466800	14	2731986	2734694	+	2709	9	16	9	7	1	1	0	1	2	3	4
gene:PF3D7_1466900	14	2736908	2741325	+	4418	5	2	1	1	1	1	2	0	3	4	0
gene:PF3D7_1467000	14	2742387	2745257	+	2871	0	1	4	0	1	0	3	1	0	2	0
gene:PF3D7_1467100	14	2745815	2747320	-	1506	1	0	1	0	0	0	0	3	0	1	0
gene:PF3D7_1467200	14	2748392	2750131	+	1740	0	2	0	0	0	0	0	0	0	0	1
gene:PF3D7_1467300	14	2750958	2752424	+	1467	0	0	1	0	0	0	0	0	1	1	0
gene:PF3D7_1467400	14	2753136	2754020	-	885	1	4	3	48	20	44	2	1	0	0	0
gene:PF3D7_1467500	14	2755225	2756799	+	1575	0	4	5	36	22	20	1	7	4	29	27
gene:PF3D7_1467600	14	2757665	2764150	-	6486	15	60	30	79	29	63	11	5	3	42	6
gene:PF3D7_1467700	14	2766108	2766616	+	509	0	5	0	0	0	0	2	0	0	0	0
gene:PF3D7_1467800	14	2767400	2767935	+	536	0	7	1	0	0	0	0	0	0	1	0
gene:PF3D7_1467900	14	2771101	2776308	+	5208	106	200	143	1275	732	1230	9	24	16	92	31
gene:PF3D7_1468000	14	2777632	2785114	+	7483	10	13	8	55	33	74	2	5	1	2	3
gene:PF3D7_1468100	14	2786308	2794323	-	8016	652	1072	727	12128	4233	12016	117	131	124	1898	940
gene:PF3D7_1468200	14	2802508	2803188	+	681	5	19	8	18	31	26	0	0	0	1	0
gene:PF3D7_1468300	14	2803593	2804613	+	1021	1	3	2	5	3	4	0	0	0	0	0
gene:PF3D7_1468400	14	2809478	2812066	+	2589	737	1070	823	1524	1094	1603	20	19	25	5	13
gene:PF3D7_1468500.1	14	2812941	2814385	-	1445	0	5	4	2	1	0	0	1	1	0	1
gene:PF3D7_1468600	14	2816100	2822286	+	6187	1	0	3	0	0	2	1	0	3	2	0
gene:PF3D7_1468700	14	2825370	2826918	+	1549	142	313	145	2439	753	1959	46	54	34	395	84
gene:PF3D7_1468800	14	2827942	2830443	-	2502	11	43	20	8	9	9	3	19	2	13	18
gene:PF3D7_1468900	14	2831928	2834369	-	2442	2	5	2	2	0	2	0	1	0	0	0
gene:PF3D7_1469000	14	2835603	2836151	-	549	2	6	4	25	26	20	0	1	0	1	0
gene:PF3D7_1469100	14	2837319	2838101	+	783	2	11	8	37	34	34	0	0	1	0	0
gene:PF3D7_1469200	14	2838913	2839989	-	1077	78	181	147	1556	844	1292	1	0	0	0	1
gene:PF3D7_1469300	14	2841122	2841910	-	789	1	13	12	8	15	11	3	5	4	47	20
gene:PF3D7_1469400	14	2845203	2846516	+	1314	0	1	1	1	0	0	0	0	0	0	0
gene:PF3D7_1469500	14	2847235	2849298	-	2064	0	0	0	0	0	0	0	0	0	0	1
gene:PF3D7_1469600	14	2852150	2862568	+	10419	33	109	31	82	43	57	6	17	6	120	40
gene:PF3D7_1469700	14	2863914	2864531	+	618	1	5	3	35	23	33	0	0	0	0	0
gene:PF3D7_1469800	14	2865024	2866245	-	1222	34	45	44	192	153	221	0	0	0	1	2
gene:PF3D7_1469900	14	2866358	2868183	+	1826	25	17	21	232	205	259	0	0	0	1	0
gene:PF3D7_1470000	14	2868291	2869356	-	1066	1	2	0	1	0	0	2	0	0	0	0
gene:PF3D7_1470100	14	2870069	2877589	+	7521	2	7	0	0	3	1	1	0	4	1	1
gene:PF3D7_1470200	14	2877586	2878748	-	1163	0	1	4	45	22	31	0	0	0	0	0
gene:PF3D7_1470300	14	2879458	2879904	+	447	1	1	3	13	6	11	0	1	0	1	0
gene:PF3D7_1470400	14	2880157	2881012	-	856	3	19	8	10	12	16	0	0	1	2	0
gene:PF3D7_1470500	14	2882766	2886082	+	3317	33	80	32	76	34	47	6	1	2	2	5
gene:PF3D7_1470600	14	2886888	2888659	-	1772	23	37	21	769	375	612	2	0	2	46	18
gene:PF3D7_1470700	14	2890054	2891796	+	1743	11	27	24	297	204	234	1	0	0	0	0
gene:PF3D7_1470800	14	2892221	2895999	-	3779	12	35	30	53	31	33	0	1	0	1	0
