Gene stable ID,Transcript stable ID
PF3D7_0914300,CAX64214
PF3D7_0925600,CAD51937
PF3D7_0922700,CAD51909
PF3D7_0928900,CAD51970
PF3D7_0920400,CAD51886
PF3D7_0909800,CAX64206
PF3D7_0914100,CAX64213
PF3D7_0920700,CAD51889
PF3D7_0925000,CAX64237
PF3D7_0921600,CAD51898
PF3D7_0920200,CAD51884
PF3D7_0930300,CAD51981
PF3D7_0915500,CAD51838
PF3D7_0904800,CAD51733
PF3D7_0934700,CAD52022
PF3D7_0927800,CAD51959
PF3D7_0923600,CAD51918
PF3D7_0924000,CAD51922
PF3D7_0929400,CAX64248
PF3D7_0905600,CAD51741
PF3D7_0917200,CAD51854
PF3D7_0904700,CAD51732
PF3D7_0914200,CAD51825
PF3D7_0921800,CAX64226
PF3D7_0904600,CAD51731
PF3D7_0917700,CAD51859
PF3D7_0927700,CAD51958
PF3D7_0933700,CAX64267
PF3D7_0920800,CAD51890
PF3D7_0916500,CAX64217
PF3D7_0931000,CAD51987
PF3D7_0920900,CAD51891
PF3D7_0930200,CAX64253
PF3D7_0930100,CAX64252
PF3D7_0919100,CAD51873
PF3D7_0905200,CAD51737
PF3D7_0928600,CAD51967
PF3D7_0905700.1,CZT62531
PF3D7_0916300,CAD51846
PF3D7_0910900,CAX64208
PF3D7_0910700,CAD51790
PF3D7_0915600,CAD51839
PF3D7_0913600,CAD51819
PF3D7_0912600,CAD51809
PF3D7_0913700,CAD51820
PF3D7_0932400,CAD52001
PF3D7_0905000,CAD51735
PF3D7_0921000.1,CAD51892
PF3D7_0905500,CAD51740
PF3D7_0903300,CAX64194
PF3D7_0912900,CAD51812
PF3D7_0930800,CAX64254
PF3D7_0931400,CAX64257
PF3D7_0914000,CAD51823
PF3D7_0915100,CAD51834
PF3D7_0909600,CAD51779
PF3D7_0914400,CAD51827
PF3D7_0928100,CAD51962
PF3D7_0903800,CAD51723
PF3D7_0926300,CAX64240
PF3D7_0929900,CAX64251
PF3D7_0917000,CAD51852
PF3D7_0911800,CAD51801
PF3D7_0914700,CAD51830
PF3D7_0920000,CAX64222
PF3D7_0913300,CAD51816
PF3D7_0919600,CAD51878
PF3D7_0928400,CAD51965
PF3D7_0907800,CAD51761
PF3D7_0921500,CAD51897
PF3D7_0907000,CAX64200
PF3D7_0910400,CAD51787
PF3D7_0918600,CAD51868
PF3D7_0906100,CAD51746
PF3D7_0935200,CAD52026
PF3D7_0910800,CAD51791
PF3D7_0919700,CAD51879
PF3D7_0922900,CAD51911
PF3D7_0909000,CAD51773
PF3D7_0910000,CAD51783
PF3D7_0922500,CAD51907
PF3D7_0903700,CAD51722
PF3D7_0906910,CAD51753
PF3D7_0908000,CAX64201
PF3D7_0928000.1,CAD51961
PF3D7_0928800,CAD51969
PF3D7_0927300,CAD51954
PF3D7_0912700,CAD51810
PF3D7_0918100,CAX64219
PF3D7_0921700,CAD51899
PF3D7_0934800,CAD52023
PF3D7_0910200,CAD51785
PF3D7_0934500,CAD52020
PF3D7_0919300,CAD51875
PF3D7_0922600,CAX64228
PF3D7_0927500,CAX64245
PF3D7_0919500,CAD51877
PF3D7_0905900,CAD51744
PF3D7_0915800,CAD51841
PF3D7_0926600,CAX64242
PF3D7_0922200,CAD51904
PF3D7_0929100,CAD51972
PF3D7_0926200,CAX64239
PF3D7_0937200,CAD52046
PF3D7_0915900,CAD51842
PF3D7_0931500,CAX64258
PF3D7_0925900,CAD51940
PF3D7_0903400,CAD51719
PF3D7_0923400,CAD51916
PF3D7_0922100,CAD51903
PF3D7_0929500,CAX64249
PF3D7_0909400,CAD51777
PF3D7_0918400,CAX64221
PF3D7_0904500,CAD51730
PF3D7_0912200,CAD51805
PF3D7_0914800,CAD51831
PF3D7_0916200,CAD51845
PF3D7_0906000,CAX64197
PF3D7_0925200,CAD51933
PF3D7_0912100,CAD51804
PF3D7_0930400.2,CZT62540
PF3D7_0923500,CAD51917
PF3D7_0927600,CAD51957
PF3D7_0908600,CAD51769
PF3D7_0924700,CAD51929
PF3D7_0913500,CAD51818
PF3D7_0907700,CAD51760
PF3D7_0932600,CAD52003
PF3D7_0931800,CAD51995
PF3D7_0908200,CAD51765
PF3D7_0911200,CAD51795
PF3D7_0924200,CAD51924
PF3D7_0917600,CAD51858
PF3D7_0930500,CAD51983
PF3D7_0904400,CAD51729
PF3D7_0932700,CAD54118
PF3D7_0932800,CAD52004
PF3D7_0925500,CAX64238
PF3D7_0911100,CAD51794
PF3D7_0921900,CAD51901
PF3D7_0918900,CAD51871
PF3D7_0908500,CAX64204
PF3D7_0936400,CAD52038
PF3D7_0929700,CZT62539
PF3D7_0914500,CAD51828
PF3D7_0917500,CAD51857
PF3D7_0920500,CAD51887
PF3D7_0936300,CAD52037
PF3D7_0909100,CAX64205
PF3D7_0922400,CAD51906
PF3D7_0911500.2,CZT62535
PF3D7_0910100,CAX64207
PF3D7_0926500,CAD51946
PF3D7_0908900,CAD51772
PF3D7_0914600,CAD51829
PF3D7_0918700,CAD51869
PF3D7_0934100,CAD52016
PF3D7_0923100,CAD51913
PF3D7_0931600,CAD51993
PF3D7_0931100,CAD51988
PF3D7_0903900,CAD51724
PF3D7_0931900,CAX64260
PF3D7_0915400,CAD51837
PF3D7_0924500,CAX64234
PF3D7_0917100,CAD51853
PF3D7_0933900,CAD52014
PF3D7_0904000,CAD51725
PF3D7_0928500,CAD51966
PF3D7_0925100,CAD51932
PF3D7_0930700,CAD51985
PF3D7_0916100,CAX64215
PF3D7_0906300,CAD51748
PF3D7_0921300,CAD51895
PF3D7_0915300,CAD51836
PF3D7_0924900,CAX64236
PF3D7_0932300,CAD52000
PF3D7_0936100,CAD52035
PF3D7_0911300,CAD51796
PF3D7_0923200,CAX64230
PF3D7_0934900,CAD52024
PF3D7_0919800,CAD51880
PF3D7_0928000.2,CZT62538
PF3D7_0917900,CAD51861
PF3D7_0911900,CAD51802
PF3D7_0911700,CAD51800
PF3D7_0936700,CAD52041
PF3D7_0923700,CAX64231
PF3D7_0928700,CAD51968
PF3D7_0933600,CAD52011
PF3D7_0924800,CAX64235
PF3D7_0912500,CAX64212
PF3D7_0904300,CAX64195
PF3D7_0923000,CAD51912
PF3D7_0925300,CAD51934
PF3D7_0916600,CAD51849
PF3D7_0915200,CAD51835
PF3D7_0913200,CAD51815
PF3D7_0922800,CAX64229
PF3D7_0929200,CAX64247
PF3D7_0933800,CAD52013
PF3D7_0923300,CAD51915
PF3D7_0921200,CAX64225
PF3D7_0919200,CAD51874
PF3D7_0912400,CAD51807
PF3D7_0935400,CAD52028
PF3D7_1002900,CZT98278
PF3D7_1030000,CZT98556
PF3D7_1027900,CZT98534
PF3D7_1007400,CZT98323
PF3D7_1015800,CZT98411
PF3D7_1010500,CZT98354
PF3D7_1006100,CZT98310
PF3D7_1015200.3,CZT98402
PF3D7_1032200,CZT98579
PF3D7_1023200,CZT98487
PF3D7_1007900,CZT98328
PF3D7_1009600,CZT98345
PF3D7_1027300,CZT98527
PF3D7_1020600,CZT98461
PF3D7_1036600.2,CZT98621
PF3D7_1006700,CZT98316
PF3D7_1019200,CZT98446
PF3D7_1031000,CZT98566
PF3D7_1003800,CZT98287
PF3D7_1028100,CZT98536
PF3D7_1033700,CZT98594
PF3D7_1010100,CZT98350
PF3D7_1024400,CZT98499
PF3D7_1027000,CZT98524
PF3D7_1008600,CZT98335
PF3D7_1014100,CZT98391
PF3D7_1024800,CZT98503
PF3D7_1010200,CZT98351
PF3D7_1029600,CZT98552
PF3D7_1010000,CZT98349
PF3D7_1022200,CZT98477
PF3D7_1017000,CZT98423
PF3D7_1022600,CZT98481
PF3D7_1006800,CZT98317
PF3D7_1002400.2,CZT98272
PF3D7_1017900,CZT98433
PF3D7_1008100,CZT98330
PF3D7_1033600,CZT98593
PF3D7_1021300,CZT98468
PF3D7_1003500,CZT98284
PF3D7_1036800,CZT98624
PF3D7_1032900,CZT98586
PF3D7_1015700.2,CZT98410
PF3D7_1029100.1,CZT98547
PF3D7_1008400,CZT98333
PF3D7_1034900,CZT98606
PF3D7_1014800,CZT98398
PF3D7_1001900,CZT98267
PF3D7_1031500,CZT98572
PF3D7_1032700,CZT98584
PF3D7_1028800,CZT98543
PF3D7_1014500,CZT98395
PF3D7_1032400,CZT98581
PF3D7_1003300,CZT98282
PF3D7_1013000,CZT98380
PF3D7_1020700,CZT98462
PF3D7_1028900,CZT98544
PF3D7_1009300,CZT98342
PF3D7_1021000,CZT98465
PF3D7_1025200,CZT98507
PF3D7_1028200,CZT98537
PF3D7_1004500,CZT98294
PF3D7_1019500.1,CZT98450
PF3D7_1012900,CZT98379
PF3D7_1020400,CZT98459
PF3D7_1012500,CZT98375
PF3D7_1022100,CZT98476
PF3D7_1019800,CZT98453
PF3D7_1025600,CZT98511
PF3D7_1024700,CZT98502
PF3D7_1031200,CZT98568
PF3D7_1024300,CZT98498
PF3D7_1031800,CZT98575
PF3D7_1034100,CZT98598
PF3D7_1011300,CZT98363
PF3D7_1017500,CZT98429
PF3D7_1031400.1,CZT98571
PF3D7_1018100,CZT98435
PF3D7_1022900,CZT98484
PF3D7_1015300,CZT98405
PF3D7_1011700,CZT98367
PF3D7_1012600,CZT98376
PF3D7_1025900,CZT98514
PF3D7_1014200,CZT98392
PF3D7_1023000,CZT98485
PF3D7_1002400.1,CZT98273
PF3D7_1004400,CZT98293
PF3D7_1013600,CZT98386
PF3D7_1037300,CZT98629
PF3D7_1029900,CZT98555
PF3D7_1007800,CZT98327
PF3D7_1025300,CZT98508
PF3D7_1026800,CZT98522
PF3D7_1033500,CZT98592
PF3D7_1034200,CZT98599
PF3D7_1004800,CZT98297
PF3D7_1017600,CZT98430
PF3D7_1022500,CZT98480
PF3D7_1008800,CZT98337
PF3D7_1013500,CZT98385
PF3D7_1036900,CZT98625
PF3D7_1008500,CZT98334
PF3D7_1031900,CZT98576
PF3D7_1029700,CZT98553
PF3D7_1005300,CZT98302
PF3D7_1012400,CZT98374
PF3D7_1018500,CZT98439
PF3D7_1002200,CZT98270
PF3D7_1012200,CZT98372
PF3D7_1016800,CZT98421
PF3D7_1017400,CZT98428
PF3D7_1010600,CZT98355
PF3D7_1018200,CZT98436
PF3D7_1029200,CZT98548
PF3D7_1020200,CZT98457
PF3D7_1023100,CZT98486
PF3D7_1026400,CZT98519
PF3D7_1026200,CZT98517
PF3D7_1030100,CZT98557
PF3D7_1021100,CZT98466
PF3D7_1004900,CZT98298
PF3D7_1015600,CZT98408
PF3D7_1007600,CZT98325
PF3D7_1019400,CZT98448
PF3D7_1030400,CZT98560
PF3D7_1022300,CZT98478
PF3D7_1024000,CZT98495
PF3D7_1033800,CZT98595
PF3D7_1021600,CZT98471
PF3D7_1038000.2,CZT98637
PF3D7_1019000,CZT98444
PF3D7_1008900,CZT98338
PF3D7_1002300,CZT98271
PF3D7_1011000,CZT98359
PF3D7_1027100,CZT98525
PF3D7_1006000,CZT98309
PF3D7_1004000,CZT98289
PF3D7_1030200,CZT98558
PF3D7_1028700,CZT98542
PF3D7_1033900,CZT98596
PF3D7_1035000,CZT98607
PF3D7_1018000,CZT98434
PF3D7_1037000,CZT98626
PF3D7_1038000.1,CZT98636
PF3D7_1004300,CZT98292
PF3D7_1018800,CZT98442
PF3D7_1037900,CZT98635
PF3D7_1033200,CZT98589
PF3D7_1006600,CZT98315
PF3D7_1021400,CZT98469
PF3D7_1001600,CZT98264
PF3D7_1010700,CZT98356
PF3D7_1014700,CZT98397
PF3D7_1030700,CZT98563
PF3D7_1009100,CZT98340
PF3D7_1014600,CZT98396
PF3D7_1024100,CZT98496
PF3D7_1013200,CZT98382
PF3D7_1037800,CZT98634
PF3D7_1012100,CZT98371
PF3D7_1037600,CZT98632
PF3D7_1016200,CZT98415
PF3D7_1005900,CZT98308
PF3D7_1025400,CZT98509
PF3D7_1023800,CZT98493
PF3D7_1017100,CZT98424
PF3D7_1013300,CZT98383
PF3D7_1033300,CZT98590
PF3D7_1004600,CZT98295
PF3D7_1001700,CZT98265
PF3D7_1002100,CZT98269
PF3D7_1002800,CZT98277
PF3D7_1034400,CZT98601
PF3D7_1005700,CZT98306
PF3D7_1033400,CZT98591
PF3D7_1018300,CZT98437
PF3D7_1028000,CZT98535
PF3D7_1027800,CZT98533
PF3D7_1005600,CZT98305
PF3D7_1019600,CZT98451
PF3D7_1029800,CZT98554
PF3D7_1017800,CZT98432
PF3D7_1006200,CZT98311
PF3D7_1038100,CZT98638
PF3D7_1007100,CZT98320
PF3D7_1020300,CZT98458
PF3D7_1023900,CZT98494
PF3D7_1010400,CZT98353
PF3D7_1031300,CZT98569
PF3D7_1001500,CZT98263
PF3D7_1018700,CZT98441
PF3D7_1019500.2,CZT98449
PF3D7_1014900,CZT98399
PF3D7_1027400,CZT98528
PF3D7_1027700.1,CZT98532
PF3D7_1025700,CZT98512
PF3D7_1019100,CZT98445
PF3D7_1030600,CZT98562
PF3D7_1034500,CZT98602
PF3D7_1038900,CZT98646
PF3D7_1025500,CZT98510
PF3D7_1010300,CZT98352
PF3D7_1017200,CZT98425
PF3D7_1018900,CZT98443
PF3D7_1003900,CZT98288
PF3D7_1031700,CZT98574
PF3D7_1037100,CZT98627
PF3D7_1014300,CZT98393
PF3D7_1024200,CZT98497
PF3D7_1001100.1,CZT98259
PF3D7_1023400,CZT98489
PF3D7_1006400,CZT98313
PF3D7_1011800,CZT98368
PF3D7_1014400,CZT98394
PF3D7_1026100,CZT98516
PF3D7_1033100,CZT98588
PF3D7_1020800,CZT98463
PF3D7_1013900,CZT98389
PF3D7_1019700,CZT98452
PF3D7_1015700.1,CZT98409
PF3D7_1027700.2,CZT98531
PF3D7_1032300,CZT98580
PF3D7_1001100.2,CZT98258
PF3D7_1007200,CZT98321
PF3D7_1011200.1,CZT98362
PF3D7_1003600,CZT98285
PF3D7_1002600,CZT98275
PF3D7_1003700,CZT98286
PF3D7_1036600.1,CZT98622
PF3D7_1005800,CZT98307
PF3D7_1027200,CZT98526
PF3D7_1023300,CZT98488
PF3D7_1036700,CZT98623
PF3D7_1034300,CZT98600
PF3D7_1007000,CZT98319
PF3D7_1016000,CZT98413
PF3D7_1013800,CZT98388
PF3D7_1029100.2,CZT98546
PF3D7_1027600,CZT98530
PF3D7_1037400,CZT98630
PF3D7_1005500,CZT98304
PF3D7_1037200,CZT98628
PF3D7_1024600,CZT98501
PF3D7_1019300,CZT98447
PF3D7_1032500,CZT98582
PF3D7_1021500,CZT98470
PF3D7_1003400,CZT98283
PF3D7_1008700,CZT98336
PF3D7_1019900,CZT98454
PF3D7_1026000,CZT98515
PF3D7_1005100,CZT98300
PF3D7_1037500,CZT98631
PF3D7_1023700,CZT98492
PF3D7_1011100,CZT98360
PF3D7_1002700,CZT98276
PF3D7_1031600,CZT98573
PF3D7_1021700,CZT98472
PF3D7_1020000,CZT98455
PF3D7_1015500,CZT98407
PF3D7_1001400,CZT98262
PF3D7_1006500,CZT98314
PF3D7_1016600,CZT98419
PF3D7_1013700,CZT98387
PF3D7_1020900,CZT98464
PF3D7_1003200,CZT98281
PF3D7_1006300,CZT98312
PF3D7_1026300,CZT98518
PF3D7_1030800,CZT98564
PF3D7_1015100,CZT98401
PF3D7_1010800,CZT98357
PF3D7_1016100,CZT98414
PF3D7_1021800,CZT98473
PF3D7_1012300,CZT98373
PF3D7_1015200.1,CZT98404
PF3D7_1001200,CZT98260
PF3D7_1023600,CZT98491
PF3D7_1022700,CZT98482
PF3D7_1021200,CZT98467
PF3D7_1009700,CZT98346
PF3D7_1012000,CZT98370
PF3D7_1038200,CZT98639
PF3D7_1020500,CZT98460
PF3D7_1023500,CZT98490
PF3D7_1007700,CZT98326
PF3D7_1006900,CZT98318
PF3D7_1030500,CZT98561
PF3D7_1011200.2,CZT98361
PF3D7_1034700,CZT98604
PF3D7_1015000,CZT98400
PF3D7_1030300,CZT98559
PF3D7_1033000,CZT98587
PF3D7_1034600,CZT98603
PF3D7_1013100,CZT98381
PF3D7_1037700,CZT98633
PF3D7_1022400,CZT98479
PF3D7_1027500,CZT98529
PF3D7_1011600,CZT98366
PF3D7_1024500,CZT98500
PF3D7_1010900,CZT98358
PF3D7_1028500,CZT98540
PF3D7_1030900,CZT98565
PF3D7_1011500,CZT98365
PF3D7_1032800,CZT98585
PF3D7_1009400,CZT98343
PF3D7_1002500,CZT98274
PF3D7_1008000,CZT98329
PF3D7_1029300,CZT98549
PF3D7_1012800,CZT98378
PF3D7_1022800,CZT98483
PF3D7_1004700,CZT98296
PF3D7_1024900,CZT98504
PF3D7_1026900,CZT98523
PF3D7_1012700,CZT98377
PF3D7_1015900,CZT98412
PF3D7_1009000,CZT98339
PF3D7_1011400,CZT98364
PF3D7_1014000,CZT98390
PF3D7_1015200.2,CZT98403
PF3D7_1025800,CZT98513
PF3D7_1025000,CZT98505
PF3D7_1034800,CZT98605
PF3D7_1009500,CZT98344
PF3D7_1015400,CZT98406
PF3D7_1034000,CZT98597
PF3D7_1031100,CZT98567
PF3D7_1013400,CZT98384
PF3D7_1003000,CZT98279
PF3D7_1008200,CZT98331
PF3D7_1032000,CZT98577
PF3D7_1025100,CZT98506
PF3D7_1004200,CZT98291
PF3D7_1031400.2,CZT98570
PF3D7_1009200,CZT98341
PF3D7_1009800,CZT98347
PF3D7_1011900,CZT98369
PF3D7_1115700,CZT98817
PF3D7_1111500,CZT98775
PF3D7_1108700,CZT98753
PF3D7_1138400,CZT99049
PF3D7_1133900,CZT99001
PF3D7_1142000,CZT99083
PF3D7_1135400,CZT99018
PF3D7_1120300,CZT98865
PF3D7_1117000,CZT98831
PF3D7_1118900,CZT98851
PF3D7_1116800,CZT98829
PF3D7_1142500,CZT99088
PF3D7_1116900,CZT98830
PF3D7_1117800,CZT98840
PF3D7_1126300.1,CZT98925
PF3D7_1125100,CZT98913
PF3D7_1114900,CZT98809
PF3D7_1137400,CZT99039
PF3D7_1130500,CZT98967
PF3D7_1104800,CZT98714
PF3D7_1128000.2,CZT98943
PF3D7_1117500,CZT98836
PF3D7_1147200,CZT99134
PF3D7_1135700,CZT99021
PF3D7_1134100,CZT99003
PF3D7_1119500,CZT98857
PF3D7_1110500,CZT98765
PF3D7_1142900,CZT99092
PF3D7_1127000,CZT98932
PF3D7_1122100,CZT98883
PF3D7_1125500,CZT98917
PF3D7_1128600,CZT98949
PF3D7_1129800,CZT98960
PF3D7_1133400,CZT98996
PF3D7_1124400,CZT98906
PF3D7_1113300,CZT98793
PF3D7_1140100,CZT99064
PF3D7_1112300,CZT98783
PF3D7_1128400,CZT98947
PF3D7_1147000,CZT99132
PF3D7_1123700,CZT98899
PF3D7_1114100.2,CZT98802
PF3D7_1125300,CZT98915
PF3D7_1144300,CZT99106
PF3D7_1147800.2,CZT99140
PF3D7_1147500,CZT99137
PF3D7_1138800,CZT99053
PF3D7_1131300,CZT98975
PF3D7_1144700,CZT99110
PF3D7_1118300,CZT98845
PF3D7_1120400,CZT98866
PF3D7_1117200,CZT98833
PF3D7_1130700,CZT98969
PF3D7_1124700,CZT98909
PF3D7_1102900,CZT98696
PF3D7_1124200,CZT98904
PF3D7_1118600,CZT98848
PF3D7_1119600,CZT98858
PF3D7_1131400,CZT98976
PF3D7_1136500.2,CZT99029
PF3D7_1131100,CZT98973
PF3D7_1115200,CZT98812
PF3D7_1121600,CZT98878
PF3D7_1147900,CZT99142
PF3D7_1128500,CZT98948
PF3D7_1136100,CZT99025
PF3D7_1142800,CZT99091
PF3D7_1115500,CZT98815
PF3D7_1105000,CZT98716
PF3D7_1120500,CZT98867
PF3D7_1116600,CZT98827
PF3D7_1136700.2,CZT99032
PF3D7_1128000.1,CZT98942
PF3D7_1137100,CZT99036
PF3D7_1112000,CZT98780
PF3D7_1110600,CZT98766
PF3D7_1123400,CZT98896
PF3D7_1143700,CZT99100
PF3D7_1106100,CZT98727
PF3D7_1128200,CZT98945
PF3D7_1129100,CZT98953
PF3D7_1136900,CZT99035
PF3D7_1137800,CZT99043
PF3D7_1127800,CZT98940
PF3D7_1121500,CZT98877
PF3D7_1117700,CZT98839
PF3D7_1127400,CZT98936
PF3D7_1144200,CZT99105
PF3D7_1111000,CZT98770
PF3D7_1143000,CZT99093
PF3D7_1125800,CZT98920
PF3D7_1127300,CZT98935
PF3D7_1116400,CZT98825
PF3D7_1125200,CZT98914
PF3D7_1103700,CZT98702
PF3D7_1147700,CZT99139
PF3D7_1120700,CZT98869
PF3D7_1108400,CZT98750
PF3D7_1120000,CZT98862
PF3D7_1122500,CZT98887
PF3D7_1140600,CZT99069
PF3D7_1136600,CZT99031
PF3D7_1139500.1,CZT99057
PF3D7_1113500,CZT98795
PF3D7_1133600,CZT98998
PF3D7_1139200,CZT99055
PF3D7_1113900,CZT98799
PF3D7_1120900,CZT98871
PF3D7_1121700,CZT98879
PF3D7_1136800,CZT99034
PF3D7_1142600,CZT99089
PF3D7_1123500,CZT98897
PF3D7_1142400,CZT99087
PF3D7_1142300,CZT99086
PF3D7_1144900,CZT99112
PF3D7_1116200.2,CZT98822
PF3D7_1144400,CZT99107
PF3D7_1121400,CZT98876
PF3D7_1145600,CZT99119
PF3D7_1124600,CZT98908
PF3D7_1136500.1,CZT99030
PF3D7_1104300,CZT98708
PF3D7_1143400,CZT99097
PF3D7_1115300,CZT98813
PF3D7_1120600,CZT98868
PF3D7_1107100,CZT98737
PF3D7_1117900,CZT98841
PF3D7_1133500,CZT98997
PF3D7_1122200,CZT98884
PF3D7_1122400,CZT98886
PF3D7_1107000,CZT98736
PF3D7_1111700,CZT98777
PF3D7_1129200,CZT98954
PF3D7_1115600,CZT98816
PF3D7_1117400,CZT98835
PF3D7_1138500,CZT99050
PF3D7_1122600,CZT98888
PF3D7_1114200,CZT98803
PF3D7_1108200,CZT98748
PF3D7_1121300,CZT98875
PF3D7_1133200,CZT98994
PF3D7_1145700,CZT99120
PF3D7_1119100,CZT98853
PF3D7_1116700,CZT98828
PF3D7_1119400,CZT98856
PF3D7_1127500,CZT98937
PF3D7_1137700,CZT99042
PF3D7_1134000,CZT99002
PF3D7_1121800,CZT98880
PF3D7_1115000,CZT98810
PF3D7_1144100,CZT99104
PF3D7_1111200,CZT98772
PF3D7_1117600.1,CZT98838
PF3D7_1135100,CZT99015
PF3D7_1131500,CZT98977
PF3D7_1135600,CZT99020
PF3D7_1118200,CZT98844
PF3D7_1107200,CZT98738
PF3D7_1106700,CZT98733
PF3D7_1104700.2,CZT98713
PF3D7_1121100,CZT98873
PF3D7_1136300,CZT99027
PF3D7_1141600,CZT99079
PF3D7_1136700.1,CZT99033
PF3D7_1112900,CZT98789
PF3D7_1105600,CZT98722
PF3D7_1137200,CZT99037
PF3D7_1140400,CZT99067
PF3D7_1124500,CZT98907
PF3D7_1134400,CZT99006
PF3D7_1111800,CZT98778
PF3D7_1132000,CZT98982
PF3D7_1110800,CZT98768
PF3D7_1110300,CZT98763
PF3D7_1145200,CZT99115
PF3D7_1126600,CZT98928
PF3D7_1113400,CZT98794
PF3D7_1106900,CZT98735
PF3D7_1143200,CZT99095
PF3D7_1126700,CZT98929
PF3D7_1112600,CZT98786
PF3D7_1112100,CZT98781
PF3D7_1139700,CZT99060
PF3D7_1146600,CZT99128
PF3D7_1125700,CZT98919
PF3D7_1115400,CZT98814
PF3D7_1131800,CZT98980
PF3D7_1113700,CZT98797
PF3D7_1112400,CZT98784
PF3D7_1122800,CZT98890
PF3D7_1148000,CZT99143
PF3D7_1118700,CZT98849
PF3D7_1126800,CZT98930
PF3D7_1105100,CZT98717
PF3D7_1117600.2,CZT98837
PF3D7_1140700,CZT99070
PF3D7_1109400,CZT98758
PF3D7_1114100.1,CZT98801
PF3D7_1126200,CZT98924
PF3D7_1102800,CZT98695
PF3D7_1110400,CZT98764
PF3D7_1119200,CZT98854
PF3D7_1120100,CZT98863
PF3D7_1140200,CZT99065
PF3D7_1110900,CZT98769
PF3D7_1147300,CZT99135
PF3D7_1129000,CZT98952
PF3D7_1116500,CZT98826
PF3D7_1123200,CZT98894
PF3D7_1135300,CZT99017
PF3D7_1128700,CZT98950
PF3D7_1108500,CZT98751
PF3D7_1127900,CZT98941
PF3D7_1133700,CZT98999
PF3D7_1114700,CZT98807
PF3D7_1117100,CZT98832
PF3D7_1105800,CZT98724
PF3D7_1123300,CZT98895
PF3D7_1136400,CZT99028
PF3D7_1145100,CZT99114
PF3D7_1134900,CZT99011
PF3D7_1144800,CZT99111
PF3D7_1124000,CZT98902
PF3D7_1135500,CZT99019
PF3D7_1137300,CZT99038
PF3D7_1147800.1,CZT99141
PF3D7_1116200.1,CZT98823
PF3D7_1135900,CZT99023
PF3D7_1127600,CZT98938
PF3D7_1114800,CZT98808
PF3D7_1127100,CZT98933
PF3D7_1129500,CZT98957
PF3D7_1119900,CZT98861
PF3D7_1138100,CZT99046
PF3D7_1139100,CZT99054
PF3D7_1148800,CZT99145
PF3D7_1108800,CZT98754
PF3D7_1146000,CZT99123
PF3D7_1125400,CZT98916
PF3D7_1107500,CZT98741
PF3D7_1103400,CZT98699
PF3D7_1129900,CZT98962
PF3D7_1130000,CZT98963
PF3D7_1126900,CZT98931
PF3D7_1137900,CZT99044
PF3D7_1105500,CZT98721
PF3D7_1103600,CZT98701
PF3D7_1106000,CZT98726
PF3D7_1107600,CZT98742
PF3D7_1107800,CZT98744
PF3D7_1141000,CZT99073
PF3D7_1147600,CZT99138
PF3D7_1139900,CZT99062
PF3D7_1126500,CZT98927
PF3D7_1146700,CZT99129
PF3D7_1108100,CZT98747
PF3D7_1132500,CZT98987
PF3D7_1127200,CZT98934
PF3D7_1110200,CZT98762
PF3D7_1138200,CZT99047
PF3D7_1142700,CZT99090
PF3D7_1111100,CZT98771
PF3D7_1131700,CZT98979
PF3D7_1112800,CZT98788
PF3D7_1125900,CZT98921
PF3D7_1133800,CZT99000
PF3D7_1111300,CZT98773
PF3D7_1133100,CZT98993
PF3D7_1115100,CZT98811
PF3D7_1141800,CZT99081
PF3D7_1110100,CZT98761
PF3D7_1114400,CZT98804
PF3D7_1125600,CZT98918
PF3D7_1107900,CZT98745
PF3D7_1124800,CZT98910
PF3D7_1132200,CZT98984
PF3D7_1134300,CZT99005
PF3D7_1132100,CZT98983
PF3D7_1103500,CZT98700
PF3D7_1108600,CZT98752
PF3D7_1104700.1,CZT98712
PF3D7_1106200,CZT98728
PF3D7_1108000,CZT98746
PF3D7_1134200,CZT99004
PF3D7_1137500,CZT99040
PF3D7_1146100,CZT99124
PF3D7_1116000,CZT98820
PF3D7_1141900,CZT99082
PF3D7_1128900,CZT98951
PF3D7_1141100,CZT99074
PF3D7_1136000,CZT99024
PF3D7_1138700,CZT99052
PF3D7_1104400,CZT98709
PF3D7_1105200,CZT98718
PF3D7_1143100,CZT99094
PF3D7_1124300,CZT98905
PF3D7_1105300,CZT98719
PF3D7_1120200,CZT98864
PF3D7_1130800,CZT98970
PF3D7_1106500,CZT98731
PF3D7_1104100,CZT98706
PF3D7_1114000,CZT98800
PF3D7_1118100,CZT98843
PF3D7_1140800,CZT99071
PF3D7_1112200,CZT98782
PF3D7_1113600,CZT98796
PF3D7_1145000,CZT99113
PF3D7_1105400,CZT98720
PF3D7_1118000,CZT98842
PF3D7_1122300,CZT98885
PF3D7_1130900,CZT98971
PF3D7_1110000,CZT98760
PF3D7_1142200,CZT99085
PF3D7_1105700,CZT98723
PF3D7_1113100,CZT98791
PF3D7_1143800,CZT99101
PF3D7_1128300,CZT98946
PF3D7_1141700,CZT99080
PF3D7_1134500,CZT99007
PF3D7_1132400,CZT98986
PF3D7_1140300,CZT99066
PF3D7_1112500,CZT98785
PF3D7_1132900,CZT98991
PF3D7_1104600,CZT98711
PF3D7_1123600,CZT98898
PF3D7_1107400,CZT98740
PF3D7_1145800,CZT99121
PF3D7_1104200,CZT98707
