Geneid	Chr	Start	End	Strand	Length	SRR10438732	SRR10438733	SRR9041555	SRR9041557	SRR9041558	SRR9041559	SRR9041560	SRR9041567	SRR9041568	SRR9041569	SRR9041570
PBANKA_020780	2	294399	295388	+	990	733	711	125	149	354	183	36	145	169	244	376
PBANKA_020790	2	296109	296689	+	581	407	421	63	89	228	106	28	79	87	130	226
PBANKA_020800	2	297447	298197	+	751	588	520	98	128	235	152	21	89	105	204	271
PBANKA_020810	2	299262	300932	+	1671	1159	1216	167	287	545	313	40	213	216	410	575
PBANKA_020820	2	301489	301917	-	429	347	409	59	92	170	85	11	58	68	131	171
PBANKA_020830	2	304566	306086	-	1521	1106	1122	174	233	501	287	41	195	187	330	587
PBANKA_020840	2	307371	309245	-	1875	1330	1185	193	294	636	347	52	246	226	423	654
PBANKA_020850	2	310016	313813	-	3798	2553	2400	391	607	1247	592	110	389	467	872	1201
PBANKA_020860	2	314358	315179	+	822	638	505	98	153	247	135	35	94	122	208	247
PBANKA_020870	2	315520	316998	-	1479	1067	1095	166	260	510	291	50	195	206	322	516
PBANKA_020880	2	318179	327224	-	9046	5600	5398	858	1332	3065	1410	268	1068	1073	1852	3061
PBANKA_020890	2	330724	332049	+	1326	983	957	152	253	436	289	43	161	161	336	531
PBANKA_020900	2	333045	335586	-	2542	1708	1703	290	416	848	480	75	303	339	587	974
PBANKA_020910	2	337590	338398	-	809	592	683	88	130	288	118	24	93	113	201	308
PBANKA_020920	2	339405	340922	-	1518	1040	962	171	262	465	225	31	178	190	383	517
PBANKA_020930	2	343197	345414	+	2218	1550	1648	216	319	717	358	62	274	253	532	784
PBANKA_020940	2	345917	348077	-	2161	1381	1239	206	310	702	274	47	202	257	476	583
PBANKA_020950	2	348364	351747	-	3384	2124	2114	323	556	1078	489	105	362	406	709	1058
PBANKA_020960	2	352021	357427	-	5407	3422	3019	581	877	1716	808	160	560	619	1154	1608
PBANKA_020970	2	359286	363899	+	4614	3183	3282	513	710	1547	853	142	555	629	1027	1698
PBANKA_020980	2	364824	367052	+	2229	1502	1434	248	377	736	359	64	250	296	499	692
PBANKA_020990	2	368769	370240	+	1472	1076	1111	149	261	501	262	38	155	194	373	480
PBANKA_021000	2	371339	375226	+	3888	2486	2183	422	615	1293	636	106	391	428	845	1156
PBANKA_021010	2	375887	377625	+	1739	1230	1280	197	257	581	310	49	197	215	415	615
PBANKA_021020	2	378689	380749	+	2061	1451	1376	238	351	689	399	56	236	251	474	673
PBANKA_021030	2	381727	383211	+	1485	1066	960	156	250	546	282	46	138	157	350	447
PBANKA_021040	2	384409	387729	+	3321	2249	2295	366	470	1049	559	110	428	424	692	1141
PBANKA_021050	2	387904	400929	-	13026	7988	7265	1278	2021	4214	2084	344	1439	1429	2620	3928
PBANKA_021060	2	402297	411058	-	8762	5548	5620	840	1367	2851	1422	264	1139	1108	1794	2937
PBANKA_021070	2	414110	416318	+	2209	1478	1525	233	398	765	319	76	237	276	516	734
PBANKA_021080	2	416762	417274	-	513	387	486	59	113	217	95	27	67	82	157	241
PBANKA_021090	2	417482	418091	-	610	493	471	55	121	236	116	19	68	74	147	189
PBANKA_021100	2	419259	420575	+	1317	919	870	155	214	487	231	31	144	164	313	429
PBANKA_021110	2	421006	423825	-	2820	1748	1534	289	458	870	467	77	296	332	630	797
PBANKA_021120	2	424656	427307	-	2652	1772	1608	282	416	839	432	53	286	286	598	848
PBANKA_021130	2	428549	430174	-	1626	1144	1200	179	281	543	266	62	237	209	434	634
PBANKA_021140	2	431122	433443	-	2322	1602	1675	265	377	750	407	66	293	311	534	809
PBANKA_021150	2	434470	435590	+	1121	752	853	134	200	418	200	34	160	160	238	419
PBANKA_021160	2	436166	438328	-	2163	1474	1336	241	324	684	364	64	273	265	453	806
PBANKA_021170	2	439344	442673	+	3330	2219	1929	317	586	1091	511	87	361	404	739	897
PBANKA_021180	2	443244	445709	-	2466	1627	1476	263	429	843	395	69	254	292	523	665
PBANKA_021190	2	447566	452518	+	4953	3240	3068	519	749	1576	851	136	554	597	1005	1735
PBANKA_021200	2	454625	460033	+	5409	3496	2969	553	852	1686	852	141	557	566	1177	1560
PBANKA_021210	2	461287	462567	-	1281	905	977	120	191	416	238	45	154	172	292	482
PBANKA_021220	2	463879	479337	-	15459	9850	9156	1544	2439	4828	2385	402	1774	1813	3212	5057
PBANKA_021230	2	480819	482614	+	1796	1322	1258	164	351	595	287	45	218	213	440	560
PBANKA_021240	2	483202	483912	-	711	541	551	87	145	247	145	22	101	93	178	288
PBANKA_021250	2	484741	485247	+	507	401	404	57	85	187	97	16	52	62	121	195
PBANKA_021260	2	485482	486487	-	1006	690	692	106	165	310	183	24	113	117	249	346
PBANKA_021270	2	488250	494141	+	5892	3857	3795	587	867	1833	909	146	715	781	1157	2024
PBANKA_021280	2	494884	497385	-	2502	1631	1638	270	383	804	388	65	305	311	510	888
PBANKA_021290	2	498958	500558	+	1601	1091	1177	187	239	486	287	38	199	215	365	525
PBANKA_021300	2	500638	503224	-	2587	1747	1827	239	376	913	459	52	290	328	588	804
PBANKA_021310	2	503821	505075	+	1255	873	870	140	206	390	211	38	135	155	337	403
PBANKA_021320	2	506400	513443	+	7044	4442	4897	722	998	2252	1067	193	870	893	1534	2607
PBANKA_021330	2	514669	515571	+	903	649	655	106	181	310	164	29	120	103	224	331
PBANKA_021340	2	516195	518666	-	2472	1710	1882	274	407	865	386	62	335	323	552	921
PBANKA_021350	2	519920	520969	+	1050	727	786	110	195	342	163	30	145	126	266	427
PBANKA_021360	2	522055	524490	+	2436	1631	1841	243	379	785	422	64	321	315	590	898
PBANKA_021370	2	525769	526914	+	1146	824	915	123	214	407	207	44	147	145	277	412
PBANKA_021380	2	527130	529628	-	2499	1649	1868	233	365	818	396	72	297	301	598	845
PBANKA_021390	2	531242	531535	+	294	255	292	44	59	112	77	12	48	39	88	157
PBANKA_021400	2	533162	548458	+	15297	9842	11977	1521	2131	5012	2562	412	2035	1991	3247	5837
PBANKA_021410	2	548817	549303	-	487	414	369	60	92	171	91	14	66	61	140	177
PBANKA_021420	2	549927	552401	+	2475	1710	1813	286	391	833	464	75	275	325	572	923
PBANKA_021430	2	552985	556231	-	3247	2239	2264	357	438	1100	561	108	435	423	754	1248
PBANKA_021440	2	561656	565474	+	3819	2554	3039	399	565	1293	619	119	513	511	822	1430
PBANKA_021450	2	567455	568241	+	787	588	571	105	135	313	154	22	100	116	214	302
PBANKA_021460	2	573958	577125	+	3168	1820	2000	275	408	930	464	69	318	369	619	952
PBANKA_021470	2	580121	581676	+	1556	1117	1059	164	249	481	268	53	194	183	343	595
PBANKA_021480	2	583193	584943	-	1751	1230	1278	177	261	564	300	52	242	227	422	648
PBANKA_021490	2	586196	587689	-	1494	1695	1832	258	371	898	444	84	332	371	517	1004
PBANKA_021520	2	595024	601230	-	6207	1	1	0	0	1	0	0	0	2	0	4
PBANKA_021530	2	602233	604307	-	2075	2	3	0	0	2	3	0	1	0	1	1
PBANKA_021540	2	608617	609371	+	755	0	0	0	0	0	0	0	0	0	0	0
PBANKA_021550	2	611811	613098	+	1288	0	1	0	0	0	0	0	0	0	0	0
PBANKA_021560	2	618370	619321	+	952	658	667	114	138	262	137	23	101	111	206	295
PBANKA_021570	2	622282	623399	+	1118	880	897	149	191	441	263	29	156	202	287	475
PBANKA_021580	2	625275	626191	+	917	742	757	116	171	332	191	26	133	108	235	366
PBANKA_021600	2	632080	634001	+	1922	1311	1417	187	298	578	334	48	223	247	493	670
PBANKA_021610	2	638583	639719	+	1137	28	24	5	7	2	7	0	0	0	12	0
PBANKA_021620	2	642009	643295	+	1287	0	0	0	0	0	0	0	0	1	0	0
PBANKA_030010	3	1	2685	-	2685	1	2	0	0	0	1	0	0	0	1	2
PBANKA_030020	3	5630	6810	-	1181	997	968	153	187	466	259	35	147	175	334	511
PBANKA_030030	3	9494	10639	-	1146	1227	1260	201	261	484	352	40	200	193	351	591
PBANKA_030060	3	20982	23256	-	2275	1340	1633	199	251	650	315	56	212	295	490	689
PBANKA_030070	3	25107	28734	-	3628	2378	2373	400	535	1242	565	102	452	446	806	1245
PBANKA_030080	3	29609	31234	+	1626	1123	1128	168	288	509	268	38	194	218	367	552
PBANKA_030090	3	31732	32469	-	738	558	576	82	135	283	145	17	88	88	188	257
PBANKA_030100	3	33282	38153	-	4872	2989	2746	470	731	1561	821	116	552	542	1023	1498
PBANKA_030110	3	40547	41752	-	1206	837	733	128	220	397	244	47	152	132	267	415
PBANKA_030120	3	42497	43144	+	648	475	475	81	141	249	127	23	85	79	147	241
PBANKA_030130	3	43549	44451	-	903	565	568	95	147	273	146	20	95	102	184	294
PBANKA_030140	3	47282	48760	+	1479	984	985	175	255	475	231	46	181	184	361	486
PBANKA_030150	3	49539	50714	-	1176	822	888	112	168	409	194	37	163	173	275	423
PBANKA_030160	3	52095	54969	-	2875	1961	1844	297	421	951	459	94	314	336	650	961
PBANKA_030170	3	56269	57630	+	1362	904	933	142	249	404	262	38	147	178	331	425
PBANKA_030180	3	58313	60764	+	2452	1635	1403	276	364	761	458	81	274	301	535	804
PBANKA_030190	3	61235	66625	-	5391	3401	3269	529	834	1726	799	155	648	628	1183	1735
PBANKA_030200	3	69350	70790	+	1441	978	898	141	229	437	252	32	156	146	369	461
PBANKA_030210	3	71433	73400	-	1968	1332	1176	194	318	691	325	65	245	252	435	611
PBANKA_030220	3	73798	74594	-	797	601	603	88	116	267	191	26	87	111	200	302
PBANKA_030230	3	75369	76601	-	1233	901	901	138	219	461	185	36	143	177	327	393
PBANKA_030240	3	77948	80899	-	2952	1954	1729	282	465	967	419	70	309	355	648	923
PBANKA_030250	3	82117	83634	-	1518	1081	1303	201	256	514	292	59	217	218	330	617
PBANKA_030260	3	85334	86485	-	1152	892	832	131	196	382	217	22	133	150	273	373
PBANKA_030270	3	87147	88476	+	1330	1010	933	153	218	443	258	32	138	164	304	438
PBANKA_030280	3	89079	91015	-	1937	1226	1232	188	304	645	318	56	227	221	405	571
PBANKA_030290	3	91319	92374	-	1056	780	644	104	160	370	186	19	139	132	255	367
PBANKA_030300	3	93301	95677	+	2377	1573	1595	240	381	844	383	70	283	296	536	754
PBANKA_030310	3	96959	98314	+	1356	943	805	137	245	445	234	43	147	156	294	421
PBANKA_030320	3	98801	99355	-	555	429	489	79	113	210	105	13	68	56	153	194
PBANKA_030330	3	102359	104218	+	1860	1228	1110	188	272	627	313	54	199	202	431	597
PBANKA_030340	3	105572	106736	+	1165	813	678	129	201	343	212	35	130	128	275	299
PBANKA_030350	3	106990	107577	-	588	477	507	70	131	203	127	20	73	97	177	192
PBANKA_030360	3	109151	112587	+	3437	2280	2618	377	475	1132	571	93	483	463	755	1304
PBANKA_030370	3	112851	116714	-	3864	2405	2577	372	569	1307	667	121	532	444	837	1329
PBANKA_030380	3	117632	118777	+	1146	733	826	123	188	377	175	34	143	144	281	388
PBANKA_030390	3	120957	122582	+	1626	1164	1381	180	242	565	329	45	200	267	387	689
PBANKA_030400	3	123800	130737	+	6938	3873	3410	642	888	1861	976	194	611	780	1286	1772
PBANKA_030410	3	131112	134204	-	3093	2225	2096	331	476	1000	550	88	314	372	757	904
PBANKA_030420	3	136492	136964	-	473	424	469	69	84	164	94	18	68	73	144	181
PBANKA_030430	3	137990	139363	+	1374	1037	962	158	221	485	266	35	162	183	352	483
PBANKA_030440	3	139625	140328	-	704	508	607	84	126	256	139	19	113	122	172	304
PBANKA_030450	3	143471	148694	+	5224	3372	3411	505	741	1751	884	167	575	698	1077	1840
PBANKA_030460	3	149424	149978	-	555	400	369	68	110	214	104	18	62	85	145	167
PBANKA_030470	3	151260	154313	-	3054	2032	2244	342	523	1030	541	89	424	404	653	1162
PBANKA_030480	3	155776	158983	-	3208	2152	2126	338	476	1070	641	90	383	390	752	1071
PBANKA_030490	3	160083	163798	-	3716	2346	2751	389	550	1243	638	99	476	513	840	1429
PBANKA_030500	3	165144	168975	-	3832	2505	2833	411	584	1158	596	85	439	487	849	1356
PBANKA_030510	3	170517	175182	-	4666	2947	3537	399	637	1523	701	137	585	647	1052	1743
PBANKA_030520	3	176956	183514	+	6559	4332	4228	659	941	2214	1088	192	781	843	1416	2256
PBANKA_030530	3	183900	184796	-	897	621	651	109	163	324	155	29	136	125	216	333
PBANKA_030540	3	185729	190231	+	4503	2858	2452	450	674	1468	627	116	478	458	988	1285
PBANKA_030550	3	190349	193765	-	3417	2129	1967	367	509	1186	574	80	387	392	733	1110
PBANKA_030560	3	196173	196767	+	595	506	565	67	115	230	137	17	87	104	144	230
PBANKA_030570	3	197771	198976	+	1206	764	758	114	193	445	183	47	142	140	308	395
PBANKA_030580	3	199345	200796	-	1452	1017	945	168	243	493	271	49	172	159	406	451
PBANKA_030590	3	201655	202311	+	657	485	479	80	123	249	139	18	70	98	185	192
PBANKA_030600	3	203469	210332	+	6864	4519	4619	734	1092	2204	1187	209	688	729	1534	2435
PBANKA_030610	3	211767	220037	+	8271	5452	5505	934	1269	2783	1502	256	1090	1093	1896	3032
PBANKA_030620	3	221100	223515	-	2416	1645	1703	267	393	776	457	77	302	335	529	891
PBANKA_030630	3	224960	226884	-	1925	1359	1313	216	329	612	361	45	218	285	472	638
PBANKA_030640	3	227626	228459	+	834	601	615	93	147	305	173	31	95	123	211	269
PBANKA_030650	3	228571	230993	-	2423	1622	1558	238	398	788	440	58	300	349	602	850
PBANKA_030660	3	231687	233138	-	1452	970	994	157	218	495	265	33	174	231	308	527
PBANKA_030670	3	234725	238440	-	3716	2479	2689	401	587	1278	684	91	453	489	877	1376
PBANKA_030680	3	241443	242934	-	1492	1067	1263	145	257	527	287	51	194	226	403	620
PBANKA_030690	3	245731	245982	+	252	231	302	44	62	113	45	6	38	48	71	111
PBANKA_030700	3	247680	248524	+	845	648	590	95	146	329	184	25	120	109	232	300
PBANKA_030710	3	248856	255412	-	6557	4384	4084	709	976	2226	1050	167	763	842	1528	2314
PBANKA_030720	3	257686	259157	-	1472	1172	1134	194	253	493	323	50	181	232	425	593
PBANKA_030730	3	260101	260915	+	815	637	671	84	150	310	149	27	83	114	228	297
PBANKA_030740	3	261446	265423	+	3978	2632	2454	433	591	1300	725	136	369	519	949	1290
PBANKA_030750	3	265514	267461	-	1948	1422	1398	211	336	710	337	68	244	288	483	789
PBANKA_030760	3	269195	270139	+	945	784	759	126	180	358	185	34	151	143	264	364
PBANKA_030770	3	270701	271888	-	1188	885	808	143	203	453	219	38	103	159	309	338
PBANKA_030780	3	274695	275543	-	849	695	750	110	156	408	179	23	116	135	294	414
PBANKA_030790	3	283048	286365	+	3318	2646	2426	396	638	1772	687	126	378	484	1493	1847
PBANKA_030800	3	286761	287441	-	681	615	595	80	118	251	161	31	85	103	200	269
PBANKA_030810	3	288218	289726	-	1509	1138	1156	174	228	591	311	51	185	232	453	599
PBANKA_030820	3	290322	292363	-	2042	1537	1486	263	354	715	416	73	252	296	502	789
PBANKA_030830	3	293922	297449	+	3528	2490	2509	413	498	1320	625	118	419	535	836	1292
PBANKA_030840	3	299063	299677	+	615	513	401	82	121	231	117	24	94	97	151	223
PBANKA_030850	3	300619	302829	+	2211	1561	1518	254	365	775	397	79	239	327	555	745
PBANKA_030860	3	304042	305769	+	1728	1299	1324	227	286	615	297	63	220	273	485	675
PBANKA_030870	3	306039	307497	-	1459	1031	901	166	231	516	281	49	154	166	373	474
PBANKA_030880	3	308398	309692	+	1295	978	955	157	226	491	237	35	172	176	381	535
PBANKA_030890	3	311421	314316	+	2896	2088	1873	336	474	902	527	100	345	388	672	949
PBANKA_030900	3	315456	316327	-	872	691	670	107	150	301	166	41	123	128	213	390
PBANKA_030910	3	317711	319195	+	1485	1101	1263	160	231	514	274	57	204	216	364	625
PBANKA_030920	3	319616	324627	-	5012	3210	2977	562	766	1703	845	137	524	618	1103	1649
PBANKA_030930	3	325727	330469	-	4743	3041	2667	487	725	1554	759	120	466	584	1079	1483
PBANKA_030940	3	332007	342977	+	10971	7013	6603	1106	1665	3636	1770	284	1262	1348	2435	3627
PBANKA_030950	3	343951	345033	+	1083	815	882	118	192	385	227	39	127	155	297	454
PBANKA_030960	3	345392	346423	-	1032	777	729	109	192	380	152	32	108	127	297	302
PBANKA_030970	3	347147	349183	+	2037	1371	1312	235	366	665	357	67	231	246	547	664
PBANKA_030980	3	349870	350913	+	1044	810	840	132	204	382	186	35	116	163	285	459
PBANKA_030990	3	351709	352209	+	501	454	397	49	109	194	111	19	61	54	184	178
PBANKA_031000	3	353756	355312	+	1557	1114	1341	175	257	561	285	69	212	222	400	611
PBANKA_031010	3	356246	356733	-	488	375	391	52	92	185	87	10	68	69	138	169
PBANKA_031020	3	356835	357593	-	759	502	584	77	133	258	128	24	102	82	201	270
PBANKA_031030	3	357744	359412	+	1669	1281	1491	204	232	555	312	71	226	209	383	583
PBANKA_031040	3	359397	361347	-	1951	1266	1269	220	284	691	321	78	241	220	438	647
PBANKA_031050	3	361766	369429	-	7664	4939	4354	772	1191	2617	1263	207	855	961	1695	2392
PBANKA_031060	3	371207	371753	+	547	500	500	79	108	223	124	19	68	75	177	207
PBANKA_031070	3	372864	374864	+	2001	1335	1352	247	306	687	347	62	228	272	472	713
PBANKA_031080	3	375193	377679	-	2487	1663	1571	261	386	825	439	92	288	306	584	893
PBANKA_031090	3	379327	381079	+	1753	1231	1277	187	261	644	304	68	221	239	424	673
PBANKA_031100	3	381422	385971	-	4550	2964	3502	457	646	1512	761	100	595	594	981	1846
PBANKA_031110	3	387841	388643	-	803	629	661	120	150	301	149	20	129	124	216	318
PBANKA_031120	3	389536	391442	-	1907	1186	1240	185	269	652	304	51	224	241	443	602
PBANKA_031130	3	392628	393533	+	906	722	634	103	178	322	197	28	92	119	268	294
PBANKA_031140	3	395986	400938	+	4953	3313	3293	550	795	1660	934	174	685	720	1000	1813
PBANKA_031150	3	402036	404070	-	2035	1405	1509	225	355	648	355	54	249	261	466	736
PBANKA_031160	3	406375	410178	+	3804	2540	2435	382	602	1244	632	110	434	487	828	1196
PBANKA_031170	3	411087	413682	+	2596	1706	1686	229	336	884	385	74	347	301	550	926
PBANKA_031180	3	414233	416494	-	2262	1486	1576	263	361	755	422	73	304	264	605	861
PBANKA_031190	3	417420	419304	-	1885	1299	1518	198	296	625	324	44	252	243	445	766
PBANKA_031200	3	421197	421934	+	738	474	475	73	95	259	105	23	100	97	153	265
PBANKA_031210	3	422721	425138	-	2418	1598	1745	274	334	819	450	79	331	303	522	924
PBANKA_031220	3	427232	428863	+	1632	1118	1036	161	213	528	261	37	199	202	367	554
PBANKA_031230	3	429293	430336	-	1044	703	715	100	173	356	142	31	132	129	236	405
PBANKA_031240	3	431869	435937	+	4069	2692	3031	404	562	1346	708	120	587	527	895	1547
PBANKA_031250	3	436473	438920	-	2448	1648	1828	274	320	799	417	71	319	354	563	890
PBANKA_031260	3	439985	441877	-	1893	1213	1272	190	305	617	291	52	204	228	474	610
PBANKA_031270	3	443598	447995	+	4398	2999	2770	467	693	1459	720	104	511	559	966	1470
PBANKA_031280	3	448260	451744	-	3485	2284	2089	307	480	1064	553	89	368	458	779	1134
PBANKA_031290	3	452348	453229	-	882	674	525	117	166	296	141	31	106	114	213	250
PBANKA_031300	3	453785	457132	+	3348	2145	1942	342	488	1062	520	97	344	356	752	1041
PBANKA_031310	3	458282	460375	+	2094	1471	1336	262	339	640	402	65	250	256	456	691
PBANKA_031320	3	461214	466227	+	5014	3275	3100	498	682	1581	852	136	537	639	1024	1694
PBANKA_031330	3	468370	470112	+	1743	1206	1279	203	279	598	321	57	215	261	419	704
PBANKA_031340	3	471345	476450	+	5106	3200	2966	509	765	1667	732	136	609	614	1136	1765
PBANKA_031350	3	477058	479676	-	2619	1855	1839	261	407	801	495	79	312	351	624	914
PBANKA_031360	3	481161	482552	+	1392	929	872	151	221	453	233	37	168	162	316	439
PBANKA_031370	3	482770	485723	-	2954	1980	1789	305	465	966	478	86	358	348	616	966
PBANKA_031380	3	487596	489242	+	1647	1239	1308	208	240	620	340	50	242	215	397	715
PBANKA_031390	3	489467	493663	-	4197	2617	2297	419	600	1427	606	129	466	482	845	1225
PBANKA_031400	3	494626	495302	-	677	511	507	83	145	245	124	20	84	96	211	217
PBANKA_031410	3	496663	497216	+	554	469	490	66	125	189	98	15	72	70	144	213
PBANKA_031420	3	499444	501398	+	1955	1283	1492	204	253	699	351	65	269	260	461	752
PBANKA_031430	3	502026	507069	-	5044	3160	3084	468	801	1633	756	130	565	544	1086	1503
PBANKA_031440	3	508090	509226	-	1137	809	841	134	179	361	164	30	143	140	299	373
PBANKA_031450	3	511307	511630	+	324	274	327	50	72	126	73	8	51	59	121	130
PBANKA_031460	3	512372	513886	-	1515	1073	1053	192	230	537	298	45	174	172	336	472
PBANKA_031470	3	515667	516659	+	993	771	813	122	171	342	200	39	139	151	263	356
PBANKA_031480	3	517540	518867	+	1328	967	966	138	245	432	215	29	140	180	355	438
PBANKA_031490	3	519199	521493	-	2295	1555	1552	245	362	728	343	68	307	295	528	821
PBANKA_031500	3	523211	524725	-	1515	1018	1054	150	243	486	299	37	177	199	357	481
PBANKA_031510	3	525279	526778	-	1500	986	1054	176	250	479	222	43	168	221	340	527
PBANKA_031520	3	527750	528150	+	401	263	291	30	72	123	62	10	41	54	113	150
PBANKA_031530	3	529149	534446	+	5298	3328	3104	557	799	1638	778	151	601	602	1097	1642
PBANKA_031540	3	535402	536924	-	1523	1050	923	137	224	525	244	41	190	183	374	515
PBANKA_031560	3	543625	544095	+	471	371	291	53	95	135	67	12	45	53	126	120
PBANKA_031570	3	544552	544953	-	402	325	299	36	70	120	53	7	47	59	105	134
PBANKA_031580	3	546420	546732	+	313	308	256	59	76	144	73	8	31	55	83	120
PBANKA_031590	3	547487	548534	-	1048	781	820	119	173	331	192	21	99	106	285	362
PBANKA_031600	3	549573	552158	-	2586	1765	1848	276	346	907	465	82	360	301	577	979
PBANKA_031610	3	556404	556948	+	545	374	333	65	93	163	90	13	43	57	119	147
PBANKA_031620	3	558038	559105	+	1068	889	966	140	164	572	224	48	227	183	255	648
PBANKA_031630	3	560915	561860	+	946	740	601	142	159	301	162	29	94	122	235	309
PBANKA_031660	3	567911	576232	-	8322	108	111	21	26	53	23	5	19	12	37	58
PBANKA_031670	3	583545	584299	+	755	0	0	1	0	0	0	0	0	0	0	0
PBANKA_031680	3	586739	588026	+	1288	0	0	0	0	0	0	0	0	1	0	0
PBANKA_031690	3	597339	598625	+	1287	0	0	0	0	0	0	0	0	0	0	0
PBANKA_040010	4	4337	6412	-	2076	1158	1226	189	241	592	287	46	262	216	442	618
PBANKA_040030	4	13473	14393	-	921	457	523	90	116	210	127	16	79	74	169	217
PBANKA_040050	4	19558	22374	-	2817	2886	3156	420	567	1155	711	121	377	340	948	1382
PBANKA_040060	4	25113	26246	-	1134	1013	952	150	201	419	286	34	161	182	290	506
PBANKA_040090	4	37237	38355	-	1119	812	731	134	202	384	157	30	112	127	281	374
PBANKA_040100	4	39517	41517	-	2001	1453	1570	247	303	699	338	59	249	248	461	745
PBANKA_040110	4	45673	49593	+	3921	2548	2799	373	563	1260	607	97	500	490	887	1462
PBANKA_040120	4	51991	55815	+	3825	2645	2380	386	601	1286	585	83	387	467	838	1204
PBANKA_040130	4	56814	57716	-	903	641	691	99	171	318	166	27	100	109	205	287
PBANKA_040140	4	59207	60631	-	1425	1062	1064	162	246	490	253	43	190	211	368	568
PBANKA_040150	4	64222	68233	-	4012	2820	2823	454	630	1355	709	117	467	523	823	1455
PBANKA_040160	4	70865	73198	-	2334	1611	1631	288	350	800	434	82	306	307	546	862
PBANKA_040170	4	74075	78037	-	3963	2644	2346	399	633	1227	673	109	404	447	910	1145
PBANKA_040180	4	80409	84909	+	4501	2950	2952	437	686	1342	759	93	533	551	1014	1538
PBANKA_040190	4	85814	86470	-	657	518	479	90	157	249	114	13	86	85	144	197
PBANKA_040200	4	88756	91425	+	2670	1825	1823	277	425	863	461	62	302	301	619	875
PBANKA_040210	4	93016	98490	+	5475	3450	3160	578	820	1593	820	141	553	606	1118	1611
PBANKA_040220	4	99256	99783	+	528	412	401	62	117	156	92	15	60	86	133	141
PBANKA_040230	4	100249	101580	-	1332	878	1057	132	240	437	272	59	175	171	326	453
PBANKA_040240	4	102536	104257	+	1722	1195	1095	191	272	499	280	47	207	210	388	560
PBANKA_040250	4	104384	105207	-	824	619	670	100	152	322	157	25	115	132	219	335
PBANKA_040260	4	105960	108751	-	2792	1919	2097	263	463	928	473	69	351	380	603	1058
PBANKA_040270	4	111187	112725	+	1539	983	1226	152	218	535	319	43	221	176	356	631
PBANKA_040280	4	114383	115972	-	1590	1154	1164	193	301	543	333	51	195	222	399	549
PBANKA_040290	4	118886	122551	+	3666	2492	2183	402	551	1221	632	101	367	411	858	1200
PBANKA_040300	4	123769	124253	+	485	417	430	73	89	184	99	9	57	65	133	155
PBANKA_040310	4	124763	125498	-	736	528	626	95	135	258	137	17	79	119	194	261
PBANKA_040320	4	126555	127577	-	1023	463	630	68	111	309	118	26	98	100	131	313
PBANKA_040330	4	130216	134322	+	4107	2672	2500	417	600	1371	589	106	472	451	819	1335
PBANKA_040340	4	134779	135297	-	519	363	390	73	94	228	98	18	81	95	148	207
PBANKA_040350	4	136607	137900	-	1294	971	990	147	238	458	251	37	175	163	265	457
PBANKA_040360	4	138767	149357	-	10591	6573	6338	1022	1547	3449	1726	289	1221	1254	2238	3379
PBANKA_040370	4	152109	154808	+	2700	1685	1738	275	414	900	414	91	324	333	625	895
PBANKA_040380	4	155744	158156	-	2413	1541	1529	269	358	762	365	68	266	271	527	766
PBANKA_040390	4	159754	160434	+	681	543	481	92	130	232	125	20	99	91	198	230
PBANKA_040400	4	161169	171100	-	9932	6092	5248	964	1483	3126	1499	256	1085	1067	2016	2925
PBANKA_040410	4	173175	174797	-	1623	1187	1237	177	249	557	261	38	210	229	356	586
PBANKA_040420	4	175951	176631	-	681	527	579	72	115	279	110	19	104	88	225	255
PBANKA_040430	4	178641	181355	+	2715	1787	1860	311	410	939	469	73	344	315	572	947
PBANKA_040440	4	182575	182985	-	411	356	437	54	91	119	84	9	56	69	118	169
PBANKA_040450	4	184723	185942	-	1220	853	895	127	230	383	201	28	156	178	302	465
PBANKA_040460	4	187937	189459	+	1523	1065	1009	178	251	486	257	46	164	196	325	513
PBANKA_040470	4	190008	190908	-	901	653	638	97	166	265	165	15	111	84	244	303
PBANKA_040480	4	192479	194362	+	1884	1271	1481	213	266	636	329	47	249	263	455	716
PBANKA_040490	4	195142	196044	-	903	624	694	99	134	310	174	20	135	140	228	403
PBANKA_040500	4	197177	197434	+	258	175	196	29	56	83	38	4	38	35	65	103
PBANKA_040510	4	198669	199350	+	682	512	486	77	127	255	115	26	66	86	183	253
PBANKA_040520	4	200299	202076	-	1778	1251	1377	207	268	647	321	57	254	291	399	702
PBANKA_040530	4	204462	205691	+	1230	789	826	134	190	400	222	25	147	139	264	407
PBANKA_040540	4	206409	207055	-	647	522	544	90	122	197	132	18	92	86	194	225
PBANKA_040550	4	208390	209611	-	1222	937	892	122	182	378	219	48	169	167	335	424
PBANKA_040560	4	212534	213841	+	1308	889	891	145	216	472	255	41	145	176	338	482
PBANKA_040570	4	214545	215537	-	993	681	590	107	130	324	177	31	101	112	239	325
PBANKA_040580	4	216071	217823	-	1753	1352	1229	198	303	520	314	67	215	229	456	642
PBANKA_040590	4	218777	220690	+	1914	1272	1288	213	324	626	293	47	205	208	410	583
PBANKA_040600	4	220951	226263	-	5313	3511	3468	488	731	1695	821	150	632	619	1093	1725
PBANKA_040610	4	228215	230065	+	1851	1229	1319	175	327	604	298	61	218	246	407	658
PBANKA_040620	4	230444	241686	-	11243	7148	6905	1171	1502	3508	1785	313	1311	1401	2180	3644
