Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_140960	14	362914	364368	+	1455	898	681	105	231	414	1399	2315	12211	762
PBANKA_140970	14	364951	366531	-	1581	331	204	462	1504	112	495	188	368	146
PBANKA_140980	14	367525	368799	+	1275	127	53	326	507	221	534	207	119	130
PBANKA_140990	14	370604	371983	+	1380	620	150	698	1334	510	1311	427	339	229
PBANKA_141000	14	373185	374757	-	1573	1490	501	2040	5007	829	3828	1562	1000	782
PBANKA_141010	14	377123	378583	+	1461	1981	1137	943	2388	973	1509	10981	8881	4755
PBANKA_141020	14	379511	379972	-	462	201	116	214	353	76	163	166	110	429
PBANKA_141030	14	382103	385297	+	3195	7052	4875	7114	14495	1130	3119	1202	2062	692
PBANKA_141040	14	387557	389392	+	1836	569	218	1260	3031	423	1478	1208	865	304
PBANKA_141050	14	391516	392709	+	1194	63	11	53	25	175	186	55	29	194
PBANKA_141060	14	393656	396912	-	3257	200	134	131	183	719	3171	148	706	2503
PBANKA_141070	14	397844	398977	+	1134	227	23	206	393	182	410	111	60	110
PBANKA_141080	14	399012	399830	-	819	88	15	234	708	86	165	58	35	63
PBANKA_141090	14	400485	403715	+	3231	341	131	375	1025	52	131	12	50	115
PBANKA_141100	14	405798	405998	-	201	13	4	4	12	35	47	101	25	92
PBANKA_141110	14	408248	409543	+	1296	222	30	551	727	342	841	800	371	285
PBANKA_141120	14	410069	416506	-	6438	783	1467	2000	6357	2864	8478	1359	9468	854
PBANKA_141130	14	419101	422566	+	3466	6420	7847	4668	19008	2567	15690	1466	4051	1847
PBANKA_141140	14	423954	424306	-	353	134	25	200	292	103	238	962	363	229
PBANKA_141150	14	427271	435872	+	8602	17	30	122	52	88	130	111	214	790
PBANKA_141160	14	436559	438508	+	1950	67	23	143	220	57	151	193	101	81
PBANKA_141170	14	438932	439799	+	868	57	31	93	169	63	118	180	67	33
PBANKA_141180	14	440258	442651	-	2394	1083	345	758	2646	137	547	246	239	125
PBANKA_141190	14	443172	447965	-	4794	302	121	90	37	1714	3628	205	127	104
PBANKA_141200	14	449161	454971	-	5811	131	122	71	53	877	1967	615	996	62
PBANKA_141210	14	456387	457187	-	801	491	220	413	813	36	125	80	37	41
PBANKA_141220	14	457889	467830	-	9942	465	682	1036	2315	451	1649	433	1323	136
PBANKA_141230	14	469418	470617	-	1200	653	339	242	735	256	865	184	142	2126
PBANKA_141240	14	471700	475299	+	3600	488	332	368	903	201	728	647	521	544
PBANKA_141250	14	476288	478345	+	2058	219	90	269	484	58	157	31	21	53
PBANKA_141260	14	479688	485378	+	5691	354	197	1668	4007	598	2014	305	930	178
PBANKA_141270	14	486380	487684	+	1305	156	102	504	1158	153	647	125	240	161
PBANKA_141280	14	488102	489496	-	1395	153	32	169	580	69	205	161	132	50
PBANKA_141290	14	490373	490835	-	463	80	12	179	243	112	367	149	73	76
PBANKA_141300	14	491706	492836	-	1131	456	182	162	410	117	392	1106	699	305
PBANKA_141310	14	493668	494912	+	1245	777	178	196	571	60	188	283	104	304
PBANKA_141320	14	495742	497260	-	1519	970	936	598	3890	213	1282	537	904	493
PBANKA_141330	14	498307	499098	-	792	84	23	56	155	75	123	501	191	56
PBANKA_141340	14	500823	502533	+	1711	375	58	910	1692	161	387	1265	485	335
PBANKA_141350	14	504637	505467	+	831	209	89	185	307	107	129	363	182	206
PBANKA_141360	14	506253	507350	+	1098	52	15	27	28	53	110	429	180	19
PBANKA_141370	14	507670	510636	-	2967	134	63	164	330	124	303	458	275	75
PBANKA_141380	14	512274	513924	+	1651	219	70	33	36	817	1773	188	154	137
PBANKA_141390	14	515375	517868	-	2494	2794	1544	1246	4111	628	1747	1633	847	5640
PBANKA_141400	14	520235	521155	-	921	1916	1121	470	1035	276	681	506	252	2804
PBANKA_141410	14	522306	524221	-	1916	721	199	516	978	756	1460	4583	3030	1301
PBANKA_141420	14	525346	526308	+	963	388	141	392	886	384	1000	548	325	238
PBANKA_141430	14	526953	528125	-	1173	547	256	185	578	118	350	325	243	856
PBANKA_141440	14	530948	534815	+	3868	1674	1057	841	2012	335	810	2003	1167	591
PBANKA_141450	14	535269	537558	-	2290	764	330	120	120	226	181	18540	11383	440
PBANKA_141460	14	539861	542989	+	3129	258	90	714	1771	205	364	1583	1605	259
PBANKA_141470	14	544110	545072	+	963	123	13	221	397	158	355	561	175	151
PBANKA_141480	14	545546	546284	-	739	202	58	12	14	60	38	4742	2199	227
PBANKA_141490	14	547225	548782	+	1558	186	68	117	116	567	890	1647	808	607
PBANKA_141500	14	549915	552284	+	2370	1044	952	682	1859	570	1770	394	573	2036
PBANKA_141510	14	554483	557430	+	2948	1487	673	737	2157	520	1402	1304	914	287
PBANKA_141520	14	558714	560906	+	2193	464	213	112	216	356	394	12228	8722	242
PBANKA_141530	14	561074	562793	-	1720	482	81	286	612	226	1061	1577	968	232
PBANKA_141540	14	564058	566352	-	2295	1589	649	705	2052	798	3020	13720	12597	1406
PBANKA_141550	14	569399	571327	+	1929	795	327	592	1942	283	1128	181	166	663
PBANKA_141560	14	573167	576001	+	2835	781	199	860	1340	1122	4380	3213	1879	228
PBANKA_141570	14	584096	591559	+	7464	528	569	1591	4353	1021	4206	934	2624	108
PBANKA_141580	14	592435	593892	-	1458	1096	388	530	1426	70	263	59	53	128
PBANKA_141590	14	594924	595421	+	498	1091	392	475	1551	59	216	35	32	71
PBANKA_141600	14	596206	596481	-	276	93	14	84	124	94	206	401	138	140
PBANKA_141610	14	597152	599767	+	2616	371	132	376	927	543	1601	244	283	110
PBANKA_141620	14	600206	600685	-	480	96	40	51	171	19	29	277	105	615
PBANKA_141630	14	602251	603341	+	1091	5996	2846	2047	4131	517	1370	1553	684	4035
PBANKA_141640	14	603863	606598	-	2736	1006	931	394	1288	134	352	621	600	1355
PBANKA_141650	14	607747	608319	-	573	59	13	14	24	359	512	146	83	70
PBANKA_141660	14	610404	610979	-	576	153	26	227	656	46	217	78	77	116
PBANKA_141670	14	612406	613623	+	1218	20	1	71	126	37	99	32	14	51
PBANKA_141680	14	615495	620027	+	4533	106	41	53	19	235	742	60	191	1208
PBANKA_141690	14	620901	624719	-	3819	385	482	88	79	1130	5002	977	6240	175
PBANKA_141700	14	626633	628446	+	1814	43	4	46	73	47	90	273	194	25
PBANKA_141710	14	628733	630457	+	1725	173	49	523	1021	182	439	422	338	78
PBANKA_141720	14	630961	633381	-	2421	650	523	85	73	932	1329	10929	16938	428
PBANKA_141730	14	635950	637959	-	2010	2372	1395	1684	4117	1122	3332	1968	1459	1094
PBANKA_141740	14	640229	642166	+	1938	173	107	62	140	72	72	4891	3390	998
PBANKA_141750	14	643851	645800	+	1950	320	133	1142	3855	201	638	608	375	322
PBANKA_141760	14	648336	650546	+	2211	1203	629	461	1260	838	1947	632	404	814
PBANKA_141770	14	651177	653387	-	2211	64	48	99	218	45	76	118	81	27
PBANKA_141780	14	654458	656893	-	2436	1477	1642	678	2533	88	305	515	712	1379
PBANKA_141790	14	659922	664718	+	4797	1916	1069	1800	4917	3451	15045	2776	7906	807
PBANKA_141800	14	665697	665921	+	225	37	10	48	85	10	17	213	69	50
PBANKA_141810	14	668247	673520	+	5274	135	170	139	189	259	419	1022	3547	136
PBANKA_141820	14	673853	676327	-	2475	291	93	267	632	259	866	387	489	194
PBANKA_141830	14	679008	682826	+	3819	3153	2115	2130	5566	964	3011	692	669	978
PBANKA_141840	14	683579	684693	-	1115	260	39	347	856	178	562	938	394	110
PBANKA_141850	14	685873	687450	+	1578	141	31	192	357	105	301	450	330	32
PBANKA_141860	14	688092	690335	-	2244	85	42	150	213	63	104	290	214	81
PBANKA_141870	14	691189	692154	-	966	171	77	237	580	57	194	80	63	44
PBANKA_141880	14	693080	694617	+	1538	1130	367	599	1456	311	922	1312	919	297
PBANKA_141890	14	695848	697406	+	1559	1342	432	653	1298	584	1296	5940	2446	389
PBANKA_141900	14	698825	702847	+	4023	344	233	238	326	1579	5090	636	898	80
PBANKA_141910	14	703855	705441	+	1587	892	297	1315	3098	314	885	2690	1552	318
PBANKA_141920	14	706227	707090	-	864	361	115	331	760	90	280	598	391	463
PBANKA_141930	14	708800	710791	+	1992	867	543	50	68	428	372	28505	24263	231
PBANKA_141940	14	710906	717866	-	6961	43	31	117	23	102	177	615	234	40
PBANKA_141950	14	719599	720102	+	504	195	74	123	314	39	162	63	43	66
PBANKA_141960	14	720347	729466	-	9120	557	632	424	1043	285	944	451	334	281
PBANKA_141970	14	730047	732282	+	2236	736	255	321	514	405	756	271	156	1120
PBANKA_141980	14	733010	737919	-	4910	760	247	137	178	2419	6651	198	271	170
PBANKA_141990	14	740860	744369	+	3510	62	24	44	26	130	331	167	127	122
PBANKA_142000	14	745574	746952	+	1379	846	208	592	952	450	879	438	198	1066
PBANKA_142010	14	747684	750665	+	2982	214	138	46	80	92	220	798	695	127
PBANKA_142020	14	751370	754216	+	2847	74	19	551	1203	86	295	121	157	41
PBANKA_142030	14	754862	756476	-	1615	929	304	314	694	360	857	973	432	3800
PBANKA_142040	14	757265	758320	-	1056	172	115	382	828	134	400	294	221	124
PBANKA_142050	14	759843	768854	-	9012	2737	10492	3453	12605	854	4114	768	5089	637
PBANKA_142060	14	773045	773416	-	372	1461	662	597	993	4078	7619	940	569	3628
PBANKA_142070	14	775796	777652	-	1857	321	215	42	117	146	313	1429	3009	158
PBANKA_142080	14	779628	783221	+	3594	1255	1201	547	1543	586	2029	6486	8230	958
PBANKA_142090	14	784704	788297	+	3594	1031	583	506	1307	370	1066	648	582	374
PBANKA_142100	14	788912	790003	-	1092	309	90	59	204	88	239	1814	1404	116
PBANKA_142110	14	791633	792733	+	1101	1035	572	705	2301	160	793	929	535	352
PBANKA_142120	14	793766	795079	+	1314	670	379	344	961	249	1023	265	421	2120
PBANKA_142130	14	798027	798995	+	969	632	159	465	1112	47	178	438	272	694
PBANKA_142140	14	799246	799795	-	550	166	31	56	140	50	64	686	538	171
PBANKA_142150	14	800588	804496	-	3909	862	1122	123	135	619	1063	8355	38407	243
PBANKA_142160	14	805388	807366	-	1979	56	16	26	19	46	58	931	513	89
PBANKA_142170	14	808329	809417	-	1089	664	185	25	20	164	77	25793	7996	249
PBANKA_142180	14	810105	810685	-	581	122	30	257	456	137	411	512	254	142
PBANKA_142190	14	811636	813906	+	2271	425	119	543	1274	131	595	322	327	58
PBANKA_142200	14	814934	815296	+	363	26	1	45	143	21	46	155	89	31
PBANKA_142210	14	816126	817343	-	1218	231	45	348	1087	80	328	300	172	97
PBANKA_142220	14	818832	820406	+	1575	475	59	674	1800	113	356	529	288	542
PBANKA_142230	14	821149	823971	-	2823	144	49	255	546	110	261	449	331	259
PBANKA_142240	14	826116	828749	-	2634	1954	883	1273	3316	463	1749	863	810	1251
PBANKA_142250	14	831622	834138	-	2517	346	90	344	1120	71	135	856	554	206
PBANKA_142260	14	835103	836122	+	1020	303	74	545	995	50	129	102	34	93
PBANKA_142270	14	836751	837347	-	597	535	196	999	1289	134	215	1084	343	987
PBANKA_142280	14	838584	839453	-	870	76	39	20	14	45	37	722	655	14293
PBANKA_142290	14	840736	841917	+	1182	513	169	36	42	167	134	15783	7833	6270
PBANKA_142300	14	842838	843803	-	966	402	218	36	96	897	1248	603	699	3265
PBANKA_142310	14	846195	848339	+	2145	254	70	80	145	422	1078	918	666	875
PBANKA_142320	14	849528	852548	+	3021	662	808	300	952	100	168	316	317	1507
PBANKA_142330	14	854273	855001	-	729	31224	9242	13771	42384	2173	14100	6042	3827	11685
PBANKA_142340	14	857715	858754	+	1040	518	128	184	386	116	173	200	47	343
PBANKA_142350	14	859336	860083	-	748	17583	6633	4345	11705	742	2933	1716	867	12949
PBANKA_142360	14	861715	862554	+	840	5146	2088	2082	3759	356	1056	1001	409	2509
PBANKA_142370	14	863083	864168	-	1086	283	154	44	47	116	147	9821	6359	679
PBANKA_142380	14	865269	869033	+	3765	410	149	593	1403	335	1195	168	248	204
PBANKA_142390	14	869388	870663	-	1276	1761	524	704	2192	173	605	744	519	280
PBANKA_142400	14	872351	873895	+	1545	377	77	523	1742	212	806	312	180	134
PBANKA_142410	14	874907	875716	+	810	328	70	341	788	66	283	30	19	71
PBANKA_142420	14	878042	881279	+	3238	4525	3462	2451	9165	347	1578	1611	1264	1922
PBANKA_142430	14	882563	883854	-	1292	5937	4864	3860	12574	731	3875	1886	2675	48985
PBANKA_142440	14	886726	887994	+	1269	164	83	486	1123	132	582	415	372	317
PBANKA_142450	14	889601	891406	+	1806	270	149	60	82	476	1158	3543	3291	570
PBANKA_142460	14	893912	895477	+	1566	2041	1161	565	1790	507	1483	1139	696	826
PBANKA_142470	14	897400	897615	+	216	171	83	123	234	32	134	90	44	269
PBANKA_142480	14	898931	899524	-	594	238	141	191	398	44	104	248	139	82
PBANKA_142490	14	901222	901844	+	623	386	167	231	412	48	86	563	181	177
PBANKA_142500	14	903878	906409	+	2532	1907	3745	2016	9578	369	2740	142	965	321
PBANKA_142510	14	908813	910450	+	1638	2424	932	1568	3754	941	3531	1358	798	1438
PBANKA_142520	14	912168	913481	+	1314	40	20	35	55	83	239	311	260	902
PBANKA_142530	14	914037	917180	+	3144	50	23	402	708	51	94	158	97	143
PBANKA_142535	14	917236	918815	+	1580	204	100	498	984	104	275	335	305	157
PBANKA_142540	14	919028	926332	-	7305	807	1064	1639	3536	393	1561	336	849	76
PBANKA_142550	14	928566	930541	+	1976	594	272	679	1776	128	338	389	387	82
PBANKA_142560	14	930582	934988	-	4407	366	206	523	1639	278	1164	345	417	72
PBANKA_142570	14	935633	937177	+	1545	144	48	162	326	110	311	399	147	25
PBANKA_142580	14	937688	941083	-	3396	161	58	63	47	341	605	1593	1048	98
PBANKA_142590	14	942970	946969	+	4000	611	321	162	176	6224	12164	919	805	193
PBANKA_142600	14	947044	949617	-	2574	394	493	404	1093	950	1457	194	147	38
PBANKA_142610	14	950504	952863	-	2360	612	345	933	2587	273	1284	358	408	70
PBANKA_142620	14	955724	961129	-	5406	3190	4748	2595	9800	1961	11173	1850	2530	1684
PBANKA_142630	14	964549	968132	-	3584	1713	933	1560	3974	503	1878	662	691	1059
PBANKA_142640	14	969535	971193	+	1659	1379	434	984	2109	604	1605	698	404	1392
PBANKA_142650	14	971940	974782	-	2843	281	120	150	230	891	1815	1303	1288	1251
PBANKA_142660	14	977085	978254	+	1170	159	66	144	134	763	1095	246	220	423
PBANKA_142670	14	978675	981131	-	2457	498	95	1037	2479	185	324	328	268	277
PBANKA_142680	14	981814	982946	+	1133	45	7	120	181	14	21	150	84	40
PBANKA_142690	14	984023	986752	-	2730	3183	2334	2541	8347	422	1868	4487	4920	1687
PBANKA_142700	14	990581	992861	+	2281	483	185	579	1640	76	211	1040	523	656
PBANKA_142710	14	993202	994989	-	1788	1076	438	488	1184	403	781	11463	6625	480
PBANKA_142720	14	998416	1001038	+	2623	740	193	1031	2388	613	2128	3754	3240	385
PBANKA_142730	14	1002009	1004792	-	2784	413	254	568	1248	176	481	466	522	60
PBANKA_142740	14	1005894	1006487	+	594	214	59	184	307	84	160	229	97	89
PBANKA_142750	14	1007623	1007889	+	267	198	59	445	882	106	314	514	240	59
PBANKA_142760	14	1008823	1012699	+	3877	132	64	78	98	190	443	1080	943	80
PBANKA_142770	14	1013489	1015609	+	2121	68	12	92	71	83	117	554	334	13
PBANKA_142780	14	1017598	1034166	+	16569	166	199	2369	5007	562	2048	462	2013	192
PBANKA_142790	14	1034948	1035262	+	315	274	99	114	246	83	224	55	39	701
PBANKA_142800	14	1036109	1038751	-	2643	283	89	582	1568	206	670	393	738	241
PBANKA_142810	14	1042200	1045181	+	2982	822	625	570	1456	853	2911	1330	1689	3353
PBANKA_142820	14	1045754	1048075	-	2322	159	92	206	489	90	153	463	259	308
PBANKA_142830	14	1048675	1053659	+	4985	266	311	207	388	130	345	744	901	77
PBANKA_142840	14	1054920	1055795	+	876	256	134	163	385	110	313	406	163	648
PBANKA_142850	14	1056790	1058541	-	1752	645	190	475	1022	362	1230	324	188	115
PBANKA_142860	14	1060892	1061906	-	1015	341	133	361	599	127	269	546	210	74
PBANKA_142870	14	1063093	1066884	-	3792	8968	21876	8818	43497	1004	8365	2088	10142	2497
PBANKA_142880	14	1070356	1071321	+	966	585	255	348	877	291	911	1027	738	428
PBANKA_142890	14	1072969	1075941	-	2973	1714	3107	815	3106	663	2766	791	1584	661
PBANKA_142900	14	1080714	1081571	+	858	176	58	238	435	41	117	257	101	95
PBANKA_142910	14	1081807	1082315	-	509	138	35	10	6	54	38	1795	439	164
PBANKA_142920	14	1082899	1084650	-	1752	212	100	27	12	145	105	4243	3229	988
PBANKA_142930	14	1086954	1089033	+	2080	74	18	41	32	95	108	1127	538	477
PBANKA_142940	14	1090574	1090855	+	282	146	29	72	78	239	527	949	292	104
PBANKA_142950	14	1091751	1092551	-	801	712	265	307	835	100	345	621	348	1788
PBANKA_142960	14	1093232	1095499	-	2268	2241	1346	1667	3938	677	1768	175	185	236
PBANKA_142970	14	1097356	1100041	-	2686	2292	1393	2216	7441	232	1181	1765	1973	443
PBANKA_142980	14	1101582	1102184	-	603	76	4	208	427	28	121	120	92	55
PBANKA_142990	14	1103093	1107371	+	4279	366	76	654	1380	287	592	707	512	498
PBANKA_143000	14	1107923	1108603	-	681	62	3	92	190	39	80	72	57	153
PBANKA_143010	14	1109361	1111129	-	1769	786	208	641	1598	298	881	948	643	582
PBANKA_143020	14	1111259	1111779	-	521	348	97	267	847	113	523	423	318	290
PBANKA_143030	14	1113215	1114456	+	1242	375	141	40	37	145	86	14130	6267	329
PBANKA_143040	14	1114756	1115696	-	941	618	209	423	839	92	231	382	167	1003
PBANKA_143050	14	1116784	1117248	+	465	187	57	149	302	35	85	105	58	161
PBANKA_143060	14	1118409	1119252	+	844	233	43	53	112	199	228	2622	995	719
PBANKA_143070	14	1120985	1122230	+	1246	1146	288	484	971	1705	2887	1360	634	305
PBANKA_143080	14	1123486	1124133	+	648	82	13	399	642	124	419	492	227	61
PBANKA_143090	14	1125594	1128416	+	2823	197	78	342	861	152	353	1559	1030	200
PBANKA_143100	14	1129487	1130344	+	858	64	10	338	1043	51	221	35	60	16
PBANKA_143105	14	1130904	1131576	-	673	693	228	850	1749	83	154	792	289	279
PBANKA_143110	14	1132848	1134500	-	1653	701	350	516	1635	545	1975	1890	1663	1734
PBANKA_143120	14	1135499	1136366	-	868	130	22	50	211	50	152	773	292	321
PBANKA_143130	14	1136854	1137264	+	411	98	15	40	124	25	35	744	270	306
PBANKA_143140	14	1137451	1140819	-	3369	116	86	48	40	66	168	842	2413	40
PBANKA_143150	14	1141798	1142877	+	1080	469	118	23	57	116	319	3907	2673	115
PBANKA_143160	14	1144346	1146124	+	1779	491	170	356	802	478	1400	495	347	768
PBANKA_143170	14	1147732	1149438	+	1707	516	270	530	1132	150	592	118	105	64
PBANKA_143180	14	1150287	1151150	+	864	109	33	342	776	80	257	185	103	68
PBANKA_143190	14	1151713	1153610	+	1898	782	382	661	1180	257	801	261	114	200
PBANKA_143200	14	1154326	1154748	-	423	1024	459	306	949	169	622	556	380	374
PBANKA_143210	14	1156447	1158645	+	2199	511	168	414	1413	192	629	555	345	194
PBANKA_143220	14	1159857	1160501	-	645	612	247	28	31	973	1274	10274	5636	2863
PBANKA_143230	14	1161823	1162380	-	558	67	12	11	4	31	18	1135	457	4845
PBANKA_143240	14	1164534	1167533	+	3000	315	96	74	88	297	354	4347	2200	344
PBANKA_143250	14	1170654	1173242	+	2589	4967	4719	2009	7730	738	3542	915	1657	3602
PBANKA_143260	14	1174220	1174642	-	423	76	19	157	351	63	138	798	284	387
PBANKA_143270	14	1175359	1177293	-	1935	95	66	47	40	84	184	461	220	2330
PBANKA_143280	14	1178458	1181451	+	2994	1523	1985	470	1768	247	784	405	632	2921
PBANKA_143290	14	1182672	1185239	+	2568	428	128	763	2177	129	514	1099	1290	762
PBANKA_143300	14	1185629	1188088	-	2460	545	200	544	1300	481	1011	2157	1625	2285
PBANKA_143310	14	1191638	1192273	+	636	1438	484	694	1909	374	1212	568	358	1411
PBANKA_143320	14	1193758	1194444	+	687	332	131	119	198	80	136	553	217	473
PBANKA_143330	14	1194711	1196057	-	1347	1180	986	513	1290	228	707	582	537	2031
PBANKA_143340	14	1196226	1196468	-	243	180	184	91	222	39	126	92	84	455
PBANKA_143350	14	1197755	1199326	+	1572	328	103	455	771	220	592	494	259	901
PBANKA_143360	14	1200694	1201740	+	1047	73	46	27	50	97	90	150	67	475
PBANKA_143370	14	1203212	1204938	+	1727	169	67	49	31	239	745	994	979	2182
PBANKA_143380	14	1205491	1211913	-	6423	1340	1689	2085	5921	834	3924	493	1131	507
PBANKA_143390	14	1213318	1215120	+	1803	391	308	150	382	182	522	406	395	375
PBANKA_143400	14	1216248	1218900	-	2653	322	92	375	628	406	695	355	232	219
PBANKA_143410	14	1220701	1224669	-	3969	882	739	934	2287	400	1180	671	667	459
PBANKA_143420	14	1226187	1229019	-	2833	1423	646	1019	1906	443	1211	390	291	1241
PBANKA_143430	14	1229992	1231566	-	1575	38	20	59	62	45	61	356	350	23
PBANKA_143440	14	1232289	1234220	-	1932	119	33	70	99	174	136	2471	1006	145
PBANKA_143450	14	1235251	1237509	-	2259	467	304	247	663	111	346	405	290	78
PBANKA_143460	14	1240839	1248875	+	8037	493	833	304	436	2013	5977	4981	23022	154
PBANKA_143470	14	1251831	1257791	+	5961	946	837	2540	6279	2079	8390	808	1623	187
PBANKA_143480	14	1258697	1263544	-	4848	1360	840	1797	5801	1414	4822	3215	4497	196
PBANKA_143490	14	1265321	1265893	-	573	21	21	14	9	32	44	427	306	48
PBANKA_143500	14	1267554	1267715	+	162	1	1	2	6	4	7	46	23	13
PBANKA_143510	14	1268820	1269503	+	684	144	22	238	460	121	339	370	221	128
PBANKA_143520	14	1270588	1272030	-	1443	64	32	116	126	106	126	1673	990	1808
PBANKA_143530	14	1274390	1276270	+	1881	893	519	586	1780	564	1663	659	830	2632
PBANKA_143540	14	1276862	1283555	-	6694	162	85	511	1007	297	858	587	967	268
PBANKA_143550	14	1284428	1292586	+	8159	361	213	561	971	1093	4367	561	1076	155
PBANKA_143560	14	1293127	1294539	+	1413	834	421	324	958	296	771	357	380	2505
PBANKA_143570	14	1294893	1295909	-	1017	1360	514	464	1516	173	614	289	428	569
PBANKA_143580	14	1296676	1298177	+	1502	309	60	308	511	332	728	320	222	93
PBANKA_143590	14	1298862	1302223	-	3362	26	20	35	16	26	18	185	105	300
PBANKA_143610	14	1304722	1305567	-	846	285	162	161	687	549	3216	194	229	172
PBANKA_143620	14	1309915	1316005	-	6091	722	1008	844	2031	1863	7443	1437	2607	240
PBANKA_143630	14	1319048	1321311	+	2264	279	155	75	136	114	139	6116	3372	103
PBANKA_143640	14	1322194	1323086	+	893	387	180	103	248	78	120	1046	529	1506
PBANKA_143650	14	1323382	1326704	-	3323	659	400	97	105	2518	5461	4291	8076	1016
PBANKA_143660	14	1329345	1330883	+	1539	1667	801	75	101	645	593	44458	35739	539
PBANKA_143670	14	1331870	1334329	+	2460	193	87	347	923	77	234	358	195	86
PBANKA_143680	14	1335227	1336564	+	1338	217	51	347	632	176	819	386	236	65
PBANKA_143690	14	1337490	1339983	+	2494	353	300	332	845	147	299	165	221	61
PBANKA_143700	14	1340529	1342721	+	2193	609	129	839	2322	618	2387	378	534	108
PBANKA_143710	14	1343438	1345534	-	2097	2353	2385	534	1838	1105	2181	627	962	380
PBANKA_143720	14	1347681	1349207	-	1527	426	131	881	1419	212	490	882	583	76
PBANKA_143730	14	1351801	1354227	-	2427	4213	1386	9653	20285	5321	20712	2715	3352	894
PBANKA_143740	14	1356653	1358752	-	2100	939	394	260	511	316	482	623	264	675
PBANKA_143750	14	1365549	1372568	+	7020	984	1801	322	760	115	332	503	1416	93
PBANKA_143760	14	1374739	1375293	+	555	1324	787	54	48	1689	2195	38873	26883	3185
PBANKA_143770	14	1376185	1377845	-	1661	1005	468	63	146	296	343	27019	15464	1691
PBANKA_143780	14	1378994	1380824	+	1831	900	632	504	1394	634	1506	1417	811	4463
PBANKA_143790	14	1380978	1381967	-	990	404	159	294	454	430	696	836	378	1531
PBANKA_143800	14	1383518	1385449	-	1932	1318	476	398	744	2088	7688	2060	1709	567
PBANKA_143810	14	1387915	1389282	+	1368	1397	625	437	1272	418	1188	935	1061	542
PBANKA_143820	14	1390348	1393856	-	3509	701	377	806	3048	1462	5479	601	1385	940
PBANKA_143830	14	1395625	1401072	+	5448	4398	3331	4097	12351	4565	14972	1655	4104	1626
PBANKA_143840	14	1401186	1414099	-	12914	1341	2126	3160	7871	2381	9012	1593	7318	1059
PBANKA_143850	14	1415371	1420286	-	4916	312	129	926	2428	376	1305	543	431	352
PBANKA_143860	14	1421375	1422305	+	931	362	120	737	1842	218	728	337	224	149
PBANKA_143870	14	1423393	1424325	+	933	297	134	158	366	16	24	100	63	294
PBANKA_143880	14	1424780	1425478	-	699	233	161	234	580	70	154	271	223	227
PBANKA_143890	14	1426356	1427237	+	882	271	110	217	638	53	124	463	225	181
PBANKA_143900	14	1428108	1429059	-	952	125	37	26	23	499	668	343	111	850
PBANKA_143910	14	1432076	1435106	+	3031	1408	822	210	409	1365	2324	32656	28542	1803
PBANKA_143920	14	1437456	1439960	+	2505	40227	29012	18981	52129	8269	19005	12685	20192	39864
PBANKA_143930	14	1441904	1443716	+	1813	1261	611	336	1084	332	781	3573	2184	2659
PBANKA_143940	14	1445298	1446360	+	1063	538	120	246	510	891	2810	1622	917	467
PBANKA_143950	14	1447265	1448384	-	1120	157	30	170	390	74	239	213	111	143
PBANKA_143960	14	1449810	1453364	-	3555	233	163	315	733	623	3013	396	700	143
PBANKA_143970	14	1454506	1455459	+	954	57	18	174	344	140	421	424	268	299
PBANKA_143980	14	1456019	1456529	-	511	367	157	183	390	113	293	312	182	1008
PBANKA_143990	14	1457160	1462086	-	4927	1040	754	400	1555	302	823	1120	649	5871
PBANKA_144000	14	1462752	1467943	+	5192	588	251	585	1301	426	1153	725	481	1389
PBANKA_144010	14	1468222	1470934	-	2713	1200	742	739	1878	412	1416	681	532	1148
PBANKA_144020	14	1472408	1473446	+	1039	533	361	201	427	100	228	290	201	5125
PBANKA_144030	14	1474025	1474600	-	576	1195	906	286	1075	33	129	166	151	4172
PBANKA_144040	14	1475269	1476772	+	1504	529	389	251	777	71	122	170	108	1647
PBANKA_144050	14	1477137	1480070	-	2934	2032	1564	1237	4485	486	1704	368	438	1130
PBANKA_144060	14	1481114	1485250	-	4137	1465	1489	753	3500	315	1553	573	1357	2249
PBANKA_144070	14	1487363	1491016	+	3654	1084	436	1520	3565	600	2292	1156	921	1325
PBANKA_144080	14	1491624	1493693	-	2070	267	115	356	1157	108	330	354	228	1451
PBANKA_144090	14	1495855	1498423	-	2569	165	97	262	634	66	229	189	165	78
PBANKA_144100	14	1500473	1501228	+	756	19	10	16	11	15	7	386	110	51
PBANKA_144110	14	1503349	1504215	+	867	1042	180	2527	4660	1337	3714	2092	730	553
PBANKA_144120	14	1504490	1507529	-	3040	564	91	398	673	843	1654	897	504	297
PBANKA_144130	14	1508708	1512595	+	3888	292	143	329	766	672	1502	534	888	242
PBANKA_144140	14	1513352	1514253	-	902	256	63	479	640	618	1722	942	485	216
PBANKA_144150	14	1516754	1518598	+	1845	851	733	387	1063	136	490	347	298	3813
PBANKA_144160	14	1520242	1522143	+	1902	310	81	242	372	332	849	732	337	154
PBANKA_144170	14	1523270	1524646	-	1377	1893	1240	848	1529	299	917	358	168	231
PBANKA_144180	14	1526358	1526834	-	477	117	33	15	16	277	697	496	190	42
PBANKA_144190	14	1527695	1529842	-	2148	791	724	583	1992	92	132	584	900	134
