Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
PF3D7_1449300.1	14	2017311	2019560	+	2250	0	0	0	0	0	0	0	0	4	0	1
PF3D7_1449400	14	2020209	2024137	-	3929	1	0	0	0	1	0	1	1	0	2	0
PF3D7_1449500	14	2031087	2033397	+	2311	1	5	2	2	1	0	1	0	0	0	1
PF3D7_1449600	14	2035116	2036630	-	1515	5	11	11	2	0	0	0	0	1	1	0
PF3D7_1449700	14	2038132	2041542	-	3411	1	0	2	1	0	0	2	2	1	2	1
PF3D7_1449800	14	2043009	2043542	+	534	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1449900	14	2044007	2045029	-	1023	1	0	0	0	1	0	1	0	0	0	0
PF3D7_1450000	14	2047793	2050083	+	2291	0	1	2	2	1	0	0	1	0	4	0
PF3D7_1450100	14	2051621	2053123	-	1503	3	6	0	24	14	18	4	6	0	34	9
PF3D7_1450200	14	2055791	2056437	+	647	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1450300	14	2056641	2059238	+	2598	0	1	0	2	0	1	0	0	0	0	0
PF3D7_1450400	14	2059936	2065770	-	5835	4	5	1	5	1	1	2	0	1	0	0
PF3D7_1450500	14	2067739	2073656	-	5918	0	1	1	0	1	1	5	5	1	16	6
PF3D7_1450600	14	2075586	2077349	-	1764	0	2	0	0	0	0	1	2	1	1	0
PF3D7_1450700	14	2078488	2080350	+	1863	2	3	4	13	6	13	1	0	0	2	0
PF3D7_1450800	14	2080898	2082247	-	1350	1	0	0	1	0	0	0	0	0	0	0
PF3D7_1450900	14	2083231	2084665	+	1435	0	1	0	2	1	0	0	2	1	1	1
PF3D7_1451000	14	2085105	2087519	-	2415	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1451100	14	2090902	2093400	+	2499	60	110	73	630	178	746	5	7	4	14	2
PF3D7_1451200	14	2094340	2099736	-	5397	2	24	10	81	22	81	0	1	0	0	2
PF3D7_1451300	14	2104947	2107047	+	2101	0	0	0	1	1	2	0	1	0	0	0
PF3D7_1451400	14	2108874	2112788	+	3915	0	1	1	1	1	0	1	1	1	6	1
PF3D7_1451500	14	2113561	2114004	-	444	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1451600	14	2115436	2118190	-	2755	0	2	0	2	0	2	0	0	2	0	2
PF3D7_1451700	14	2118947	2120280	-	1334	2	2	3	5	5	8	0	0	1	2	1
PF3D7_1451800	14	2123461	2126599	+	3139	8	7	5	14	1	2	1	1	1	7	2
PF3D7_1451900	14	2128168	2131257	-	3090	0	0	2	0	1	2	1	1	0	1	1
PF3D7_1452000	14	2134298	2140867	+	6570	4	10	5	2	0	1	0	3	2	1	1
PF3D7_1452100	14	2141662	2142678	+	1017	0	0	0	0	0	1	0	0	0	1	0
PF3D7_1452200	14	2143302	2144876	+	1575	1	1	1	1	0	0	0	1	0	0	0
PF3D7_1452300	14	2145166	2146230	-	1065	1	3	3	1	0	0	0	0	0	1	0
PF3D7_1452400	14	2148421	2151123	+	2703	0	1	1	2	1	5	1	1	2	5	1
PF3D7_1452500	14	2151823	2153614	-	1792	0	5	0	11	5	8	0	0	0	0	0
PF3D7_1452600	14	2155736	2166467	+	10732	0	2	0	10	13	8	0	2	2	1	0
PF3D7_1452700	14	2167219	2169540	+	2322	1	0	0	0	0	0	1	0	0	0	0
PF3D7_1452800	14	2170461	2171690	+	1230	3	6	6	7	8	13	7	6	3	9	5
PF3D7_1452900	14	2171869	2172555	-	687	0	0	0	7	6	4	0	3	0	0	0
PF3D7_1453000	14	2173027	2175822	-	2796	0	2	0	0	2	1	2	4	0	1	1
PF3D7_1453100	14	2176837	2178729	-	1893	0	1	0	0	0	0	1	0	3	2	0
PF3D7_1453200	14	2179519	2186631	+	7113	4	2	0	2	1	2	0	0	1	4	2
PF3D7_1453300	14	2187385	2187615	+	231	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1453400	14	2188178	2193949	+	5772	0	1	0	1	1	0	1	1	0	1	0
PF3D7_1453500	14	2194694	2198480	-	3787	1	4	0	3	0	1	0	0	0	4	0
PF3D7_1453600	14	2199371	2204708	-	5338	0	2	2	3	0	3	0	3	2	5	1
PF3D7_1453700	14	2207027	2208320	+	1294	3	14	7	65	35	57	1	0	1	9	10
PF3D7_1453800	14	2209792	2212524	-	2733	0	1	1	6	0	4	0	0	1	10	7
PF3D7_1453900	14	2214910	2217795	+	2886	0	0	0	2	3	2	1	0	0	2	0
PF3D7_1454000	14	2219080	2220615	+	1536	0	0	0	0	0	1	1	0	1	4	0
PF3D7_1454100	14	2221351	2221884	+	534	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1454200	14	2222490	2226704	-	4215	0	0	0	1	0	0	0	0	0	0	0
PF3D7_1454300	14	2229284	2231581	+	2298	0	0	0	21	7	12	0	1	0	0	2
PF3D7_1454400	14	2234143	2236476	+	2334	6	10	12	3	4	7	2	4	1	0	0
PF3D7_1454500	14	2238394	2238882	+	489	1	2	1	7	4	11	0	0	0	0	0
PF3D7_1454600	14	2239538	2240227	-	690	1	1	5	4	3	1	0	1	0	0	2
PF3D7_1454700	14	2241433	2242839	+	1407	1	1	2	5	11	9	1	0	0	4	1
PF3D7_1454800	14	2243873	2244367	+	495	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1454900	14	2245100	2245564	-	465	0	2	0	0	0	0	0	0	0	1	0
PF3D7_1455000	14	2247245	2249750	-	2506	0	0	1	0	2	0	0	1	0	0	1
PF3D7_1455100	14	2251188	2251934	-	747	0	5	0	0	0	0	0	0	0	0	0
PF3D7_1455200.2	14	2255062	2256741	+	1680	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1455200.1	14	2255062	2256741	+	1680	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1455300	14	2259465	2261297	+	1833	2	3	0	2	0	1	2	1	0	0	4
PF3D7_1455400	14	2262739	2263801	-	1063	19	46	33	0	0	0	0	0	0	1	0
PF3D7_1455500	14	2267201	2270851	+	3651	1	0	0	0	2	0	0	0	0	1	0
PF3D7_1455600	14	2271529	2277243	-	5715	1	1	0	1	2	0	1	2	0	3	2
PF3D7_1455700	14	2278701	2282162	-	3462	0	0	0	1	0	1	0	0	1	1	0
PF3D7_1455800	14	2285113	2290227	+	5115	36	55	51	72	28	105	9	1	6	20	12
PF3D7_1455900	14	2290887	2292691	-	1805	2	2	3	2	1	1	2	1	0	1	5
PF3D7_1456000	14	2296491	2300868	+	4378	22	42	17	58	26	53	1	1	1	3	0
PF3D7_1456100	14	2301456	2302844	-	1389	1	4	5	6	3	4	0	1	0	1	0
PF3D7_1456200	14	2303565	2306468	+	2904	0	0	0	0	0	1	0	0	1	0	0
PF3D7_1456300	14	2306955	2308202	-	1248	1	0	1	0	0	0	0	0	0	0	0
PF3D7_1456400	14	2309181	2312472	-	3292	0	0	0	0	0	2	0	0	0	2	0
PF3D7_1456500	14	2314380	2321555	+	7176	0	0	0	5	2	7	0	1	0	5	2
PF3D7_1456600	14	2321953	2322798	-	846	0	2	0	4	3	1	0	0	0	0	1
PF3D7_1456700	14	2323772	2325826	-	2055	1	0	3	0	0	0	2	0	0	2	1
PF3D7_1456800	14	2329933	2332086	-	2154	5	8	5	4	1	7	0	0	1	23	8
PF3D7_1456900	14	2334787	2335962	+	1176	0	1	3	0	0	0	0	0	1	2	0
PF3D7_1457000	14	2336649	2339153	-	2505	3	3	1	0	0	0	2	0	2	1	0
PF3D7_1457100	14	2340784	2343027	+	2244	1	3	1	1	1	4	0	0	0	0	0
PF3D7_1457200	14	2343640	2344218	-	579	1	0	0	1	1	0	0	0	0	1	1
PF3D7_1457300	14	2346178	2348097	-	1920	0	2	0	2	0	0	0	1	0	1	2
PF3D7_1457400	14	2350985	2360152	+	9168	1	1	1	0	1	1	1	1	0	1	1
PF3D7_1457500	14	2360874	2362133	-	1260	3	7	3	4	2	3	1	0	1	23	4
PF3D7_1457600	14	2363578	2365370	+	1793	0	1	1	0	1	0	0	0	0	1	0
PF3D7_1457700	14	2367287	2371723	+	4437	2	0	0	0	0	0	0	0	0	1	0
PF3D7_1457800	14	2372233	2373744	-	1512	0	0	0	1	0	0	0	0	0	0	0
PF3D7_1457900	14	2375579	2385946	+	10368	0	2	2	2	1	6	2	2	2	4	5
PF3D7_1458000	14	2387786	2389495	+	1710	2	3	0	8	5	6	2	2	4	6	1
PF3D7_1458100	14	2390726	2390902	+	177	2	1	3	57	43	58	0	0	0	0	0
PF3D7_1458200	14	2391118	2391601	+	484	3	11	5	82	71	86	0	1	1	0	0
PF3D7_1458300	14	2391783	2396831	-	5049	3	14	7	43	33	55	1	0	0	4	2
PF3D7_1458400	14	2397919	2398869	-	951	0	0	0	1	0	0	0	0	0	0	0
PF3D7_1458500	14	2400515	2405411	+	4897	2	6	2	2	1	1	0	1	1	2	2
PF3D7_1458600	14	2406668	2410159	+	3492	1	2	1	0	0	0	1	1	0	0	0
PF3D7_1458700	14	2410954	2412015	-	1062	1	0	0	0	0	0	0	2	0	0	1
PF3D7_1458800	14	2414870	2417467	-	2598	1	2	0	0	0	0	0	0	1	1	0
PF3D7_1458900	14	2418422	2419298	+	877	0	0	1	0	0	0	0	0	0	0	1
PF3D7_1459000	14	2420764	2422989	+	2226	0	0	0	1	1	1	6	3	0	0	0
PF3D7_1459100	14	2423907	2426300	+	2394	0	3	0	4	0	0	1	0	1	0	1
PF3D7_1459200	14	2427224	2430091	-	2868	2	2	1	0	0	0	1	0	0	2	0
PF3D7_1459300	14	2432177	2432746	+	570	0	0	0	0	0	0	1	0	1	1	0
PF3D7_1459400	14	2433361	2434383	-	1023	0	0	0	0	0	0	0	0	0	1	0
PF3D7_1459500	14	2436695	2439616	+	2922	0	0	0	0	0	0	0	1	0	0	0
PF3D7_1459600	14	2441345	2443896	+	2552	4	9	6	2	4	9	4	2	3	3	1
PF3D7_1459700	14	2444473	2446179	-	1707	2	2	0	6	1	1	1	0	1	0	0
PF3D7_1459800	14	2446983	2448298	-	1316	9	3	6	9	6	4	0	0	0	3	0
PF3D7_1459900	14	2450207	2450788	-	582	0	3	2	5	3	3	0	0	0	0	0
PF3D7_1460000	14	2452470	2453357	+	888	2	2	2	0	0	0	0	0	0	0	0
PF3D7_1460100	14	2454902	2455879	+	978	0	0	2	0	0	0	0	0	0	0	0
PF3D7_1460200	14	2456879	2457802	-	924	0	2	3	1	0	0	1	0	3	0	0
PF3D7_1460300	14	2459214	2459964	-	751	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1460400	14	2461321	2463104	+	1784	0	2	0	1	0	1	0	1	1	1	0
PF3D7_1460500	14	2466091	2470989	+	4899	3	3	2	0	0	0	1	0	2	0	0
PF3D7_1460600	14	2473758	2474204	+	447	1	1	1	0	0	0	2	0	0	0	0
PF3D7_1460700	14	2475501	2476473	-	973	6	12	4	4	0	1	0	0	1	0	0
PF3D7_1460800	14	2477828	2479735	-	1908	0	0	2	1	0	0	0	1	2	0	0
PF3D7_1460900.2	14	2480440	2481916	+	1477	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1460900.1	14	2480440	2481916	+	1477	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1461000	14	2482775	2485086	+	2312	1	0	0	0	0	0	0	0	0	2	0
PF3D7_1461100	14	2485864	2488620	+	2757	2	5	0	1	0	0	0	1	0	1	0
PF3D7_1461200	14	2489698	2490249	+	552	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1461300	14	2492166	2492369	+	204	1	4	0	3	0	0	7	6	7	16	3
PF3D7_1461400	14	2493400	2494762	-	1363	21	17	14	9	2	7	0	0	0	0	0
PF3D7_1461500	14	2496050	2497400	-	1351	1	2	0	0	0	0	1	0	0	1	0
PF3D7_1461600	14	2498047	2500384	-	2338	0	0	1	0	0	0	6	1	3	1	3
PF3D7_1461700	14	2501578	2502515	-	938	1	0	1	0	0	0	0	0	0	1	0
PF3D7_1461800	14	2504149	2512505	+	8357	0	1	2	1	0	2	1	1	1	0	4
PF3D7_1461900	14	2514673	2517945	+	3273	0	1	0	1	3	0	2	1	3	0	0
PF3D7_1462000	14	2518392	2518757	-	366	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1462100	14	2519205	2523209	-	4005	1	0	0	0	0	0	0	1	0	0	0
PF3D7_1462200	14	2523919	2524140	+	222	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1462300	14	2524921	2528994	-	4074	0	6	0	5	2	12	3	6	4	8	6
PF3D7_1462400	14	2531432	2541400	-	9969	11	8	7	103	60	94	3	4	2	18	5
PF3D7_1462500	14	2544824	2549785	-	4962	0	0	1	0	1	3	0	2	0	1	1
PF3D7_1462600	14	2550692	2552432	+	1741	0	1	0	1	0	1	0	1	0	1	0
PF3D7_1462700	14	2553714	2555104	-	1391	1	4	1	5	2	0	1	0	0	0	0
PF3D7_1462800	14	2559098	2560347	+	1250	3	25	1	15	5	18	8	17	6	2	1
PF3D7_1462900	14	2561069	2563492	-	2424	0	0	2	1	0	1	1	0	1	1	2
PF3D7_1463000	14	2565357	2566283	-	927	0	0	0	0	0	1	0	0	0	1	1
PF3D7_1463200	14	2570434	2571719	+	1286	1	2	3	0	2	1	1	0	0	0	0
PF3D7_1463300	14	2572988	2574607	+	1620	1	0	0	0	0	0	1	0	0	0	0
PF3D7_1463400	14	2575326	2576336	+	1011	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1463500	14	2577974	2579379	+	1406	1	6	2	0	0	0	0	0	0	1	0
PF3D7_1463600	14	2580115	2580486	-	372	0	0	0	0	0	0	0	1	0	1	0
PF3D7_1463700	14	2581543	2582523	+	981	0	0	0	1	0	0	0	0	0	1	0
PF3D7_1463800	14	2583187	2583549	-	363	0	0	0	1	0	0	0	1	0	0	0
PF3D7_1463900	14	2584575	2589782	-	5208	5	5	1	21	12	18	2	2	0	2	1
PF3D7_1464000	14	2592002	2594119	-	2118	0	1	5	4	8	5	4	0	0	20	7
PF3D7_1464100	14	2595869	2598571	+	2703	0	0	0	1	0	0	0	0	0	2	0
PF3D7_1464200	14	2598842	2599954	-	1113	1	0	1	0	0	0	0	0	0	0	1
PF3D7_1464300	14	2601441	2604305	+	2865	1	1	1	0	2	0	0	0	0	0	0
PF3D7_1464400	14	2604381	2605411	-	1031	0	4	0	0	0	0	1	4	4	4	0
PF3D7_1464500	14	2607292	2617621	+	10330	0	2	1	1	0	1	0	2	1	0	1
PF3D7_1464600	14	2619679	2624187	+	4509	6	16	8	82	44	83	1	1	1	3	0
PF3D7_1464700	14	2625452	2626600	-	1149	1	2	3	12	2	8	0	0	5	5	0
PF3D7_1464800	14	2628882	2629789	+	908	0	2	0	1	0	0	0	0	1	8	4
PF3D7_1464900	14	2630558	2632678	-	2121	1	3	1	16	6	16	0	1	1	12	9
PF3D7_1465000	14	2635841	2636677	+	837	0	1	0	0	0	0	0	0	0	0	1
PF3D7_1465100	14	2637566	2640169	+	2604	0	0	0	1	0	0	1	1	0	1	0
PF3D7_1465200	14	2640872	2642002	-	1131	0	0	1	1	0	0	0	0	0	0	1
PF3D7_1465300	14	2643004	2646192	+	3189	0	0	0	0	1	1	0	0	5	5	3
PF3D7_1465400	14	2646603	2647033	-	431	0	0	0	12	0	8	0	1	0	0	0
PF3D7_1465500	14	2650755	2655140	+	4386	1	0	0	0	1	0	0	1	0	1	0
PF3D7_1465600	14	2655491	2657965	-	2475	1	1	1	10	3	10	0	0	0	0	0
PF3D7_1465700	14	2658255	2660911	-	2657	0	1	1	0	0	1	1	3	1	7	1
PF3D7_1465800	14	2662020	2682705	+	20686	4	1	3	3	4	4	3	2	1	3	1
PF3D7_1465900	14	2684141	2685534	+	1394	2	1	2	3	3	6	4	1	0	17	6
PF3D7_1466000	14	2686224	2688303	-	2080	0	1	0	1	0	1	1	1	0	1	2
PF3D7_1466100	14	2690504	2693326	+	2823	1	2	2	4	5	6	3	5	2	11	2
PF3D7_1466200	14	2694813	2704049	-	9237	2	2	2	2	1	1	2	2	0	22	10
PF3D7_1466300	14	2709418	2713192	+	3775	3	7	13	3	1	3	1	8	4	12	12
PF3D7_1466400	14	2714844	2717285	-	2442	4	7	6	25	11	32	0	0	0	1	1
PF3D7_1466500	14	2725225	2726281	+	1057	0	0	0	0	0	0	1	0	0	0	0
PF3D7_1466600	14	2726800	2727642	-	843	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1466700	14	2729370	2730811	+	1442	1	3	1	0	0	0	0	0	0	0	0
PF3D7_1466800	14	2731986	2734694	+	2709	0	0	2	0	0	1	0	1	0	1	0
PF3D7_1466900	14	2736908	2741325	+	4418	0	0	0	0	0	1	0	1	0	0	0
PF3D7_1467000	14	2742387	2745257	+	2871	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1467100	14	2745815	2747320	-	1506	0	0	0	0	0	0	1	0	0	0	0
PF3D7_1467200	14	2748392	2750131	+	1740	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1467300	14	2750958	2752424	+	1467	1	0	1	0	0	2	0	1	1	0	2
PF3D7_1467400	14	2753136	2754020	-	885	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1467500	14	2755225	2756799	+	1575	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1467600	14	2757665	2764150	-	6486	2	5	1	1	0	2	4	3	1	2	3
PF3D7_1467700	14	2766108	2766616	+	509	0	0	0	1	0	0	0	0	0	0	0
PF3D7_1467800	14	2767400	2767935	+	536	0	4	1	1	1	0	0	0	0	0	0
PF3D7_1467900	14	2771101	2776308	+	5208	3	2	2	18	9	18	3	1	0	1	1
PF3D7_1468000	14	2777632	2785114	+	7483	5	1	2	2	0	1	3	4	1	1	0
PF3D7_1468100	14	2786308	2794323	-	8016	22	77	20	340	106	372	5	1	1	14	1
PF3D7_1468200	14	2802508	2803188	+	681	0	2	0	1	0	0	0	0	0	0	0
PF3D7_1468300	14	2803593	2804613	+	1021	1	3	4	2	6	8	0	0	2	0	0
PF3D7_1468400	14	2809478	2812066	+	2589	6	4	0	8	7	14	0	3	0	1	1
PF3D7_1468500.1	14	2812941	2814385	-	1445	0	4	3	1	1	2	2	3	0	0	0
PF3D7_1468600	14	2816100	2822286	+	6187	1	1	1	0	1	0	0	1	0	1	0
PF3D7_1468700	14	2825370	2826918	+	1549	19	18	13	136	31	81	0	2	1	2	0
PF3D7_1468800	14	2827942	2830443	-	2502	0	3	0	1	1	2	0	1	2	4	0
PF3D7_1468900	14	2831928	2834369	-	2442	2	1	0	0	0	0	0	0	0	1	1
PF3D7_1469000	14	2835603	2836151	-	549	1	0	0	0	0	1	0	0	0	0	0
PF3D7_1469100	14	2837319	2838101	+	783	2	0	2	0	3	4	2	0	1	0	0
PF3D7_1469200	14	2838913	2839989	-	1077	2	4	4	31	15	32	0	0	0	0	0
PF3D7_1469300	14	2841122	2841910	-	789	0	0	0	0	1	2	1	0	0	0	0
PF3D7_1469400	14	2845203	2846516	+	1314	0	1	0	0	1	0	0	0	0	0	0
PF3D7_1469500	14	2847235	2849298	-	2064	0	0	0	1	0	0	0	0	1	0	0
PF3D7_1469600	14	2852150	2862568	+	10419	2	4	3	4	8	5	4	2	3	9	4
PF3D7_1469700	14	2863914	2864531	+	618	2	1	1	1	4	1	0	0	0	0	0
PF3D7_1469800	14	2865024	2866245	-	1222	2	2	0	24	16	8	1	0	0	1	0
PF3D7_1469900	14	2866358	2868183	+	1826	0	1	0	1	3	2	0	0	0	1	1
PF3D7_1470000	14	2868291	2869356	-	1066	3	10	4	32	30	51	0	0	0	0	1
PF3D7_1470100	14	2870069	2877589	+	7521	1	2	4	41	21	32	0	0	1	0	2
PF3D7_1470200	14	2877586	2878748	-	1163	2	0	0	0	1	0	0	1	1	2	0
PF3D7_1470300	14	2879458	2879904	+	447	0	0	2	0	0	0	0	0	0	0	0
PF3D7_1470400	14	2880157	2881012	-	856	1	3	1	22	12	15	1	3	2	3	0
PF3D7_1470500	14	2882766	2886082	+	3317	0	0	0	1	5	2	1	1	2	1	1
PF3D7_1470600	14	2886888	2888659	-	1772	0	0	0	1	2	7	1	0	1	2	0
PF3D7_1470700	14	2890054	2891796	+	1743	0	0	0	5	1	5	0	0	3	0	3
PF3D7_1470800	14	2892221	2895999	-	3779	0	1	0	0	1	0	2	2	3	0	0
PF3D7_1470900	14	2897916	2898657	+	742	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1471000	14	2902134	2903537	+	1404	0	1	0	1	1	2	0	0	0	0	0
PF3D7_1471100	14	2905163	2906565	-	1403	3	6	1	18	12	22	0	0	1	1	1
PF3D7_1471200	14	2912386	2915354	+	2969	10	16	17	140	49	142	2	2	2	2	0
PF3D7_1471300	14	2915747	2918006	-	2260	1	6	4	41	23	50	1	2	0	0	0
PF3D7_1471400	14	2919190	2920871	-	1682	0	1	2	1	3	3	0	1	0	2	1
PF3D7_1471500	14	2922351	2924557	-	2207	5	6	8	60	19	30	0	1	0	0	1
PF3D7_1471600	14	2926134	2929673	+	3540	1	1	0	0	1	0	6	2	3	42	12
PF3D7_1471700	14	2929823	2931547	+	1725	2	0	1	0	0	0	0	0	0	0	0
PF3D7_1471800	14	2932023	2932787	+	765	0	0	0	1	2	1	1	0	1	0	0
PF3D7_1471900	14	2933162	2939779	-	6618	0	1	3	1	2	0	1	1	3	8	5
PF3D7_1472000	14	2940478	2941603	+	1126	0	2	0	33	22	33	1	0	0	0	0
PF3D7_1472100	14	2941600	2943259	-	1660	3	3	4	8	2	12	0	1	1	2	0
PF3D7_1472200	14	2945662	2952551	+	6890	11	18	6	76	48	98	1	1	3	1	3
PF3D7_1472300	14	2954108	2957108	+	3001	1	3	1	1	3	0	0	1	0	2	0
PF3D7_1472400	14	2957474	2961618	+	4145	1	0	2	2	0	1	2	0	1	2	0
PF3D7_1472500	14	2961722	2962645	-	924	3	2	2	1	1	1	1	0	0	0	0
PF3D7_1472600	14	2962986	2965086	-	2101	8	10	6	23	8	29	0	1	0	0	0
PF3D7_1472700	14	2966749	2969334	+	2586	0	2	2	14	8	9	0	0	0	2	0
PF3D7_1472800	14	2969912	2971792	-	1881	1	2	1	1	0	0	1	5	1	4	1
PF3D7_1472900	14	2972978	2974054	+	1077	0	1	1	1	0	0	1	0	1	1	1
PF3D7_1473000	14	2975115	2975492	-	378	0	1	0	0	0	0	0	0	0	0	0
PF3D7_1473100	14	2976211	2978117	-	1907	0	0	3	1	2	0	0	0	0	0	0
PF3D7_1473200	14	2981600	2982964	+	1365	0	3	1	7	3	4	1	0	1	2	0
PF3D7_1473300	14	2984062	2987932	+	3871	0	2	0	0	1	0	0	0	1	2	1
PF3D7_1473400	14	2989577	2992222	+	2646	0	1	2	14	5	10	3	1	4	1	0
PF3D7_1473500	14	2993252	2995279	-	2028	0	0	1	0	0	0	0	0	0	0	0
PF3D7_1473600	14	2997600	2997944	-	345	1	3	1	3	4	2	0	0	1	1	0
PF3D7_1473700	14	2998594	3002355	-	3762	0	3	4	20	9	38	0	0	1	1	1
PF3D7_1473900	14	3007601	3010159	+	2559	1	3	7	35	13	28	0	0	1	3	1
PF3D7_1474000	14	3011585	3017899	-	6315	2	4	3	1	2	3	5	3	5	2	2
PF3D7_1474100	14	3023228	3023726	+	499	0	1	0	1	0	0	0	1	0	1	0
PF3D7_1474200	14	3023852	3038832	-	14981	3	1	0	1	1	1	2	4	1	5	3
PF3D7_1474300	14	3040768	3043560	+	2793	0	0	0	0	0	0	1	0	1	1	2
PF3D7_1474400	14	3044129	3055248	+	11120	4	3	2	25	10	18	1	3	3	2	2
PF3D7_1474500	14	3055715	3057820	-	2106	0	0	0	1	1	1	1	0	0	0	0
PF3D7_1474600	14	3060864	3062634	+	1771	21	54	46	287	137	209	0	4	0	0	0
PF3D7_1474700	14	3063191	3065763	-	2573	1	6	3	6	3	3	0	1	0	1	0
PF3D7_1474800	14	3067562	3068692	+	1131	0	0	0	0	0	1	0	0	0	0	0
PF3D7_1474900	14	3072261	3073247	+	987	2	1	0	4	3	6	0	0	0	0	1
PF3D7_1475000	14	3075788	3076186	+	399	0	0	0	0	0	0	1	0	0	0	0
PF3D7_1475100	14	3076442	3081022	+	4581	1	1	0	2	0	8	1	1	0	0	2
PF3D7_1475200	14	3081750	3084635	+	2886	0	3	0	4	4	2	0	0	0	0	0
PF3D7_1475300	14	3085496	3086182	+	687	10	21	21	33	32	52	0	1	0	0	0
PF3D7_1475400	14	3087061	3105071	-	18011	43	45	28	47	29	49	4	7	3	6	3
PF3D7_1475500	14	3106949	3111811	+	4863	8	14	9	22	4	15	3	4	1	0	1
PF3D7_1475600	14	3112509	3114698	-	2190	0	2	1	4	1	3	0	1	0	1	0
PF3D7_1475700	14	3117392	3118951	+	1560	3	6	7	52	22	52	0	0	0	0	0
PF3D7_1475800	14	3120854	3121849	+	996	104	118	123	3078	1100	3254	0	1	2	3	0
PF3D7_1475900	14	3124337	3126709	+	2373	0	1	2	3	1	5	0	1	0	0	1
PF3D7_1476000	14	3127677	3128119	-	443	0	0	2	1	0	0	0	0	0	0	0
PF3D7_1476100	14	3131104	3131637	+	534	1	0	2	22	2	9	0	0	0	0	0
PF3D7_1476200	14	3133951	3135651	+	1701	0	0	0	2	1	2	0	0	0	0	0
PF3D7_1476300	14	3139140	3140982	+	1843	0	1	0	1	0	6	0	0	1	0	0
PF3D7_1476500	14	3147490	3148584	+	1095	0	0	1	1	0	0	0	0	0	0	0
PF3D7_1476600	14	3151970	3154923	+	2954	0	1	2	0	0	0	1	1	0	1	0
PF3D7_1476700	14	3156976	3158037	+	1062	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1476800	14	3159487	3160602	+	1116	0	0	0	1	1	1	0	0	0	0	0
PF3D7_1477100	14	3172972	3173644	-	673	0	0	0	0	0	0	0	0	0	1	0
PF3D7_1477200	14	3175541	3176458	+	918	1	1	1	0	0	1	1	0	0	0	1
PF3D7_1477300	14	3179624	3180610	+	987	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1477400	14	3183248	3184352	+	1105	0	0	0	0	0	0	0	1	0	0	0
PF3D7_1477500	14	3188888	3190548	+	1661	0	1	0	0	2	0	0	0	0	0	0
PF3D7_1477600	14	3193285	3199478	+	6194	2	0	2	0	1	0	0	0	0	0	3
PF3D7_1477700	14	3202931	3204017	+	1087	0	1	1	0	1	1	0	0	1	0	0
PF3D7_1477800	14	3207627	3207899	+	273	1	1	1	0	0	0	0	0	0	1	0
PF3D7_1478000	14	3213581	3214617	+	1037	0	0	0	0	0	1	0	0	0	0	0
PF3D7_1478100	14	3216399	3217296	-	898	0	1	0	0	0	0	0	0	0	1	1
PF3D7_1478600	14	3232639	3236535	+	3897	1	0	0	1	0	0	0	0	0	0	0
PF3D7_1478800	14	3242909	3243629	-	721	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479000	14	3254092	3256554	+	2463	0	0	1	0	0	0	1	0	0	0	0
PF3D7_1479100	14	3257135	3257841	-	707	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479200	14	3260745	3261727	+	983	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479400	14	3266136	3267377	+	1242	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479500	14	3269494	3270496	+	1003	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479600	14	3272578	3273848	+	1271	0	1	1	1	0	0	0	0	0	1	1
PF3D7_1479700	14	3276230	3277501	+	1272	0	1	0	0	0	1	1	0	0	0	0
PF3D7_1479800	14	3279500	3280662	+	1163	0	0	0	0	0	1	0	0	0	1	1
PF3D7_1479900	14	3282729	3283752	+	1024	0	0	0	0	0	0	0	0	0	0	0
